No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
2107	Lilium原型機不但能像直升機一樣垂直起降，也可用於水準飛行，最高時速300公里，航程可達300公里...是不是有奇點已到的感覺？	6.100	4.111	0.831	2.025	news
139	珍惜我們還有這些可愛的朋友，如果看了＜寂靜的春天＞，你一定會感嘆錯過了永遠的失去了，鳥兒。	4.250	4.286	1.09	1.278	book
1057	常在臉書上發佈美照的網友小魚說，希望大家不只能注意到自己的照片，也能注意到文章。	4.889	4.444	0.567	1.165	news
274	我看這本書覺得情節不錯，很好的寫出了祈然對冰依的愛，尤其是冰依死去的那一刻，我覺得有點感傷。	4.125	6.111	1.269	0.737	book
2821	zl01263軍用級矽膠皮面料，零重力新型合金架，電動帶USB~天貓此款待6月1日前300名到手價1699元包郵，直降好價，需要的值友可關注~	5.714	3.286	0.452	1.906	news
481	國外之前就作過測試了找一堆自認為反應一流、技術不錯的一般駕駛人來開結果ESPOFF的情況就是打滑失控.....ESPON則好很多我發現01版上神人很多，老是嗆別人不會開車自己最會開我在想這究竟是自我感覺良好或是自我安慰?	3.333	5.750	0.471	0.829	car
2653	不是貿易爭端，而是科技誰領導的爭端，但是也沒有用戰爭解決未來誰是領袖的可能，因為兩個國家軍事力量不允許。	4.333	4.444	0.471	1.343	news
5	對於整個購書過程我很滿意。	7.000	3.429	1.0	1.05	book
1606	但是中國並沒有被美國的幾句聲明所嚇倒，反而果斷的採取取了強硬反制措施，這使得美國開始逐步考慮透過加強軍事部署的手段來震懾中國。	4.125	4.375	1.269	0.696	political
2355	很多人會喜歡大吃一頓來紓解壓力，而且越吃高熱量的食物才會覺得越紓壓，然後因為這樣讓身體吃進過多的熱量，不知不覺之間就讓體重就往上增加。	3.571	4.500	0.495	1.118	news
277	一拿到《好媽媽勝過好老師》就欲罷不能，好書啊！	6.667	5.571	0.816	0.904	book
1917	關於南北韓關係，他表示：「我不會僅僅支持某一方，將會正視雙方的長處和短處。	5.333	4.750	0.471	0.829	political
1445	身分證明文件來臺，王鬱琦才承諾要「一週內」研議抵制辦法。	4.000	4.000	0.943	0.926	news
456	以前不也有很多車，發生失速、火燒車狀況，所以在一味強調安全時，難到動力或機電品質就無需安全檢視，當然啦~暴衝一詞，T牌也是無可推託。	3.750	5.429	0.829	1.178	car
2709	喬媽生前長達7年時間看不到女兒一面，因此在臉書開設專頁，一字一句寫下思念女兒的心情，如今她的學生也在網路上曝光喬媽的真實模樣，讓不少人紅了眼眶。	3.889	4.333	1.449	1.414	news
1216	對此，熟知網路詐騙手法的網友也製作了關係圖提醒，表示網友透過臉書按贊、轉貼再留下詐騙業者最難取得的LINE個人帳號，將可讓不法業者輕易獲得使用者的信箱、居住地、職業、電話號碼等個人資料，透過這些資料還可以進一步轉售，導致受騙者未來收到的垃圾簡訊、垃圾信件機率大幅提升。	4.222	4.250	0.916	1.561	news
2578	英國名廚JamieOliver的餐飲集團兩年前就出現經營問題，但一直苦撐下來，最終還是因找不到買家宣佈破產收場。	3.125	4.714	0.927	1.161	news
1623	在美國已觸犯人口販運法令，但劉姍姍在臺灣卻被判無罪，而臺灣的《人口販運防治法》公佈至今，由於認定條件嚴格因此沒有1位法官引用該法定罪，更讓臺灣的人口販運防治政策沉淪	3.800	4.857	0.872	1.125	political
2344	京東到手價137元包郵，買一送一，超值好價，高品質經久耐用線材，MFI認證之選，有需求的值友一定不要錯過。	6.000	4.111	0.667	2.025	news
1049	奧斯卡獎提名揭曉後，李安在最佳導演獎的聲勢不斷攀高，先是在北卡羅來納影評人協會獎贏得最佳導演，隨後又在倫敦影評人協會獎再奪下年度最佳導演，聲勢水漲船高。	6.333	5.875	1.155	0.599	news
1480	臺灣電子競技聯盟TeSL)於2008年1月正式成立，由上櫃遊戲廠商華義國際、遊戲橘子等業者共同集資設立。	5.286	2.250	0.452	1.714	news
249	英諾森提的插畫還有個突出的特點就是角度的多變，你如同在看電影，每幅視角都不同，增加了生動和真實性。	5.700	3.857	0.9	0.833	book
239	韓琳是一名優秀的軍人，非常積極上進、且獨立的女性。	7.125	4.778	0.331	1.133	book
267	一年前一個很好的朋友發了我一本電子檔的，沒有看下去，這次在當當上買了之後，用了兩天看完。	5.700	3.875	0.9	1.166	book
28	張競生先生的愛情觀開國人之先河，在情海愛河中自由的遨遊真是不亦快哉！	6.375	6.000	0.484	0.0	book
811	還好，酒店的應急方案不錯，並送了一份水果致歉，最好告訴我說是新來員工擺烏龍，這個理由有點勉強。	4.222	5.000	1.03	0.816	hotel
997	ThinkPad基因之一機器雖然有點重，但是感覺很紮實，比某些“娛樂本”紮實很多。	6.111	4.286	0.994	1.161	laptop
431	有些小毛病之完因為小弟之前在驗車場打工過大部份的2.2的車EGR;廢氣在尋環;引擎燈會亮這都很容易壞也糟糕!原場報價2棵小飛碟要10張小朋友XD反正技師建議還是不要換好了其他應該沒什麼大問題了請問小弟最近想自己更換發電機皮帶請問好換嗎?	4.100	4.143	0.943	0.99	car
2177	基隆市1位邵姓男子昨晚與妻子、友人聚餐之後，表示想獨自一人散步，便讓妻子先行返家，但邵男隨後卻被路人發現倒臥停車場內。	3.556	3.500	0.685	1.118	news
2467	5月23日臺灣總統蔡英文打破她在公開場合不見中國民運人士的顧忌，高調、高規格接見來自中國的多位民運人士。	5.750	4.714	0.968	1.578	news
414	同學你說話好激動充滿了驚嘆號比我還像被撞的受害者哦我也強調我寧願相信我也沒針對臺本也許是日本本田本身決定不需要內鐵的有正當理由的COSTDOWN是很合理的)為什麼沒有後內鐵..這問題就留給日本本田去回答吧還有~這裡是牛頭版討論太多H的車子有點喧賓奪主了版友們單純把這案例當成笑話笑笑就好了嘛	4.875	5.571	1.053	1.178	car
786	5號樓在最裏面，應該是房間最好的。	5.500	4.250	0.5	1.09	hotel
1324	平日非常疼愛方小弟的校長在致詞哽咽地說，「我們大人對不起你，沒給你一個安全的環境，讓你來不及長大，希望你在天上當個無憂無慮的小天使，從此遠離危險，永遠快樂。	2.875	6.143	0.599	1.125	news
1677	他並另在臉書上說「攤很多，電話更多，無法一一迴應，特此說明：阿童問政有所本，不受威脅！	5.444	5.750	0.956	0.661	political
2564	石禮謙向內會主席李慧瓊報告，自己無法再主持逃犯條例法案委員會，向內會尋求新指示，不過民主派首先質疑石禮謙去信內會的合法性。	4.500	4.000	0.5	2.449	news
2841	在三腳督對戰情形下，之前民調始終領先的高雄市長韓國瑜的支援度竟輸給臺北市長柯文哲，兩人呈現旗鼓相當態勢。	5.000	4.889	0.0	1.523	news
2732	有些人因為接受不了臭味敬而遠之，從來不嘗試這些食物；也會有人因為愛吃這些食物覺得它們散發的味道都是令人垂涎欲滴的。	5.000	3.444	0.0	1.641	news
1998	這種人還當英雄看?	3.250	6.375	0.661	0.992	political
2048	育嬰假與性別和東西文化差異無關，實務上最關鍵的仍是工作分擔問題，而要解決其實不是難事，只要同仁能誠心一起討論、思考、尋找人選，很快能有解方。	6.375	3.500	0.484	1.857	news
2230	智慧機市場已經陷入了殘酷的攝像頭大戰，除了拼命提升主攝的規格，廠家們還在攝像頭的數量和位置排布上做足了文章。	5.000	3.500	0.707	1.323	news
2214	最近每當覺得路上孩紙可愛時才終於意識自己好像老了這件事，不過比起生出可愛孩子的爸媽，如夢倒是比較羨慕擁有這些多才爸媽的孩子。	6.000	4.143	0.943	1.245	news
1979	熟悉本帥的吱吱和藍軍都知道，我反對死刑。	4.750	5.250	0.661	0.968	political
1511	而現在的她樂在工作中，會耐心等待理想的另一半出現。	6.667	3.667	0.471	1.106	news
487	有錢為什麼要買Camry?	4.444	5.571	0.831	1.498	car
2777	雖然IEEE的限制沒有像美國企業斷絕往來的影響來得即時，然而這也會對華為在科研發展上的步伐帶來打擊，尤其是AI方面的發展。	3.667	3.800	0.471	1.536	news
525	瞭解到它是一部主動安全缺乏的機器！	3.625	6.167	1.111	0.898	car
63	迫不及待地打開來欣賞，果然是期望中的繁體版，更加興奮。	6.625	6.667	0.857	0.943	book
2603	不過，陳沒注意到女子的男友在旁，也沒注意到有熱心路人早已發現他在偷拍，被害女子的男友與路人隨即上前攔阻。	4.400	5.429	1.2	0.904	news
1796	這樣亂扯你媽知道不會很難過嗎?	3.000	5.714	0.5	0.7	political
2721	一款神奇的泡騰片——德國進口Domol馬桶自動清潔抑菌去汙片，馬桶吃了它，立刻變得乾乾淨淨，連打的嗝都是香的！	6.333	5.300	0.943	2.571	news
1063	但是，沒有飛航安全就沒有服務品質，旅客只有在安心的環境下，才能體驗我們不斷創新，物超所值的服務品質。	6.222	5.000	0.916	0.926	news
68	以前一直不喜歡喝水，雖然同學都說喝水對身體有好處。	4.556	4.778	0.956	1.133	book
2420	海巡署6名官兵前天在整理資源回收物時，發現多隻老鼠，一群人不但抓著無法逃跑的幼鼠把玩，更讓老鼠淋上汽油後點火焚燒，才在旁邊狂笑取樂，影片	2.714	5.857	0.452	0.639	news
540	優點是地理位置不錯，朝南的房間可以看富春江，可惜給我的所謂高級房是朝北的，怪不得人家說攜程的客人比較受歧視。	3.333	4.625	0.471	1.409	hotel
83	我說這就是犯賤，這就是得不到了才更加愛。	3.125	6.750	0.331	0.968	book
2210	這次聯手是繼3月底浙江吉利控股集團和戴姆勒集團成立合資公司，聯合運營和推動smart品牌轉型後不久兩大汽車集團的又一次深化合作。	6.143	3.143	0.833	0.99	news
2061	進入5月報稅季，各家銀行刷卡繳稅優惠紛紛出籠，筆者整理了2019年度各家銀行信用卡刷綜合所得稅的優惠活動懶人包。	5.857	5.143	0.639	1.355	news
149	寫的有多好看呢，唉，真是個“用心良苦”的作者吧，貼滿了大量我們中國人錯誤的英語圖片，笑沒被笑死，丟臉死了。	3.375	6.250	0.484	0.661	book
1967	此外，北韓的將領、軍官和士兵以及老百姓們，從大年初一就開始，前往各地所設的「金日成和金正日父子」的銅像前，和大型壁畫前拜祭，以表最高的敬意。	5.500	5.250	0.5	0.661	political
2780	而今天評測的主角魅族16Xs情況也非常類似，這款用上了三攝的魅族新品，如官方預熱中反覆出現的平衡一詞所言，是在前代產品的基礎上做了一次總和不變的加減法。	4.714	3.143	0.452	1.959	news
849	wifi配合我的tp-link841n實現300m速度，很棒！	6.625	6.167	1.111	0.373	laptop
1378	由於江家經濟困窘，由嘉義地院員工所發起的十方慈善基金，也決定先撥款三萬元協助江家處理喪葬事宜，解燃眉之需。	5.571	5.571	0.904	1.678	news
2568	也未考慮到每個既得利益的權力高位都有50%機會變成真空狀態，搶奪權力和資源的行為根本不會因為有半數人被殺而停止，搞不好還會更會加劇。	2.667	5.571	0.471	1.917	news
2624	小學時未手淫前在班裡經常是數一數二的成績，儘管學習很努力但就是因為萬惡的手淫，導致腦力大衰，記憶力理解力思考能力極大下降，讓我最終只上了一所大專。	3.000	4.625	0.535	1.111	news
1192	12年國教須提早分流，小學畢業就讓對學術沒興趣的孩子學習技藝。	5.000	5.000	1.0	0.866	news
2205	英國當紅的重量級拳王喬雪2日大爆冷門，在紐約麥迪遜花園廣場被美國拳手小路易茲擊敗，而且是難堪的TKO。	4.000	5.889	0.0	2.025	news
1546	中共總參謀部日前頒發《二○一三年全軍軍事訓練指示》，要求全軍與武警部隊加強實戰化訓練，做好打仗準備，提高打仗能力。	5.500	5.375	0.5	1.576	news
1689	如果說抗議就是拍照打卡上傳~如果說抗議就是吃光人家的東西~如果說抗議就是偷行政院的錢如果說抗議就是把行政院當成自己家，也當成觀光區那....回家好嗎?	3.333	6.286	0.471	0.452	political
2381	近日，在百慕大粉紅沙灘和綠松石潮汐之下，科學家發現來自地球地幔過渡帶深處的一個富含水、晶體和融化岩石的層可以滲透到地表形成火山。	5.400	3.429	0.49	1.178	news
353	很多車主抱怨冷氣空調有很重的酸臭味---新車時卻時有很嚴重.	3.000	4.875	0.667	0.781	car
1466	父親被活活燒死，他說很懊悔，「如果可以，我願代替爸爸承受被火焚身的痛苦」，林嫌正住院治療，警方將等他出院，再依殺人、公共危險等罪嫌究辦。	2.875	5.250	0.331	0.968	news
2733	這件事讓他覺得備受打擊，也逐漸影響了他跟同事間的合作品質，一個部份他覺得自己被其他人誤解了，另一個部份也認為同事都只會在背後說他的壞話而不願正面告知他。	3.333	5.375	0.471	0.857	news
647	請大家還是遠離的好！	3.625	4.429	0.696	0.904	hotel
440	難道台灣人的命不值錢嗎?	2.750	7.250	0.433	0.433	car
2280	雖然自己仍在中共政權強力維穩的恐懼中，但已做好『站出來』的準備，『中共大限已至』，相關言論引發各界關注。	4.444	4.625	0.956	0.484	news
2708	桃園市一名雷姓高職生，14日與女性友人合拍影片，卻在影片中將小貓高高舉起狂甩，嚇得小貓不停發出哀號聲。	2.143	5.000	0.833	1.155	news
1681	幾乎所有的調查都看衰藍營的縣市長，據說國民黨已打算推出「形象改善計畫」。	4.556	3.667	1.066	1.106	political
2172	因為即使是陰暗的情緒，也希望能得到愛，希望自己的存在能被看見、被得知，更希望自己想要傳達的訊息能被理解。	6.000	5.714	1.414	1.666	news
593	以本人愚見，這個飯店實在是沒什麼值得稱道的地方，甚至想找一處放置手提電腦的地方都很困難！	2.889	5.778	0.737	0.916	hotel
539	煙灰...等等)你母親就一定會要求將椅套拿去送洗在洗的期間，可以跟母親說:沒椅套也蠻整體性	5.444	4.500	0.831	0.5	car
1475	總統希望，在這1年中最特別的時刻，每一個家庭，都有溫暖的團聚；讓親人的愛和溫暖，帶來最深的祝福。	6.750	4.833	0.968	0.898	news
2449	氣象局今早也針對中南部9縣市發布大雨特報，預估這波雨勢要下4天，下週二鋒面逐漸減弱，然仍有午後雷陣雨。	4.778	3.111	0.629	1.595	news
581	我住的是標間，可能其它房間會好一點。	4.500	4.500	0.5	1.225	hotel
744	店的公路旁，交通極其不便；其次一進入酒店就一股黴味，地毯上到處都是汙漬，很像地圖.	3.375	4.333	0.484	1.106	hotel
2407	此次暌違一年，再次出發的孟子坤出人意料地一改往日深情路線，變身不羈嘻哈BOY，帶領聽眾感受孟氏嘻哈與眾不同的超燃魅力。	6.000	4.111	0.0	1.663	news
1471	願臺灣產業升級，經濟振興，人人有工作，家家都歡喜；願社會和諧安定，大家相互關懷，互助合作；願全民充滿朝氣，相互激勵，迎向新挑戰，開創新世紀。	6.750	5.571	0.829	0.495	news
1008	一點不足的是鍵盤不是很滿意，如果用慣了ThinkPad，尤其不適應，不常用Notebook的可能就不會太在意了，比某些國產的品牌還是稍好的.	4.500	4.571	1.025	0.495	laptop
2368	據英國廣播公司當地時間2日報道，當天，英國的多家報紙都援引威廉姆斯的話說，他是仇殺和袋鼠法庭的受害者。	3.000	5.000	0.894	1.528	news
2549	他們知道自己喜歡什麼，也知道自己喜歡誰；他們以非常快的速度做決定，並會確實執行——且隨著年紀增長，他們對此也將越來越熟練。	6.000	3.778	0.0	2.149	news
1199	電玩遊戲《英雄聯盟》總冠軍賽昨天在美國洛杉磯開打，臺灣代表隊ＴＰＡ贏得世界大賽冠軍。	6.333	5.400	1.054	0.49	news
2828	這些個案以港人在內地遭受拆遷，無理強拆，為了守護家園，被屈煽惑、尋尋釁滋事罪或襲擊罪，在拘留時面對酷刑，屈打成招，脅迫家人。	2.875	6.125	0.331	0.781	news
1012	聲卡驅動最好在官網下載安裝，否則有可能不能錄音！	4.889	4.833	0.737	0.687	laptop
1712	歐巴馬在芝加哥的競選總部擠滿支持者，所有人無不歡聲雷動。	6.444	6.250	0.831	0.829	political
1803	題痛批，直言美參議院的不智之舉將助長日本右翼勢力氣焰，甚至讓其做出戰略誤判；而日本右翼政客一直幻想和美國捆綁在一起	3.429	6.143	0.495	0.833	political
1788	更糟的是，政策經常轉彎，遇反對或批評就擋不住，顯示他的寡斷。	3.333	4.857	0.471	0.639	political
1481	華義國際營運長熊家麒表示，遊戲產業在臺灣非主流，社會的價值觀普遍對遊戲產業抱持負面看法，讓電競產業發展得很辛苦。	3.889	4.833	0.737	0.898	news
52	這種記錄難免空洞，虛構也顯得薄弱。	4.000	3.500	0.816	0.764	book
847	螢幕很靚，很好看，電池很耐用，可以維持六小時，基本滿足外出需求	6.125	4.750	0.781	1.199	laptop
2741	斯特拉赫承認做錯，行為愚蠢及不負責任，但並無違法，反駁自己是受害者，被政治暗殺，澄清自由黨並未收到這名女子的任何金錢支援。	4.000	3.556	0.0	1.066	news
2944	毛澤東至死都是一口難懂的湖南土話，鄧小平也是一口稍稍好懂一點的四川方言，他們都不會說普通話，有什麼資格當黨和國家領導人呢？	4.000	4.667	0.943	1.764	news
2	看盡世間無限遺憾，只因愛情如此脆弱。	3.250	4.143	0.433	0.99	book
1744	他表示，民進黨對中國政策應該要多點智慧，以政治家的宏觀角度提出訴求，不必去強調臺灣要脫離中國。	5.000	5.333	0.816	0.745	political
2941	高雄一名50歲的蘇先生說他長年感覺牙齦腫痛，原本以為只是火氣大，直到齒牙動搖只能吃軟飯，甚至連最愛的滷肉飯都只能用吞的。	3.556	3.556	0.497	1.707	news
1090	「項圈系列」由3百多條遭到遺棄貓狗的項圈組成，在被安樂死後，這些項圈成了牠們存在這世上的唯一證明。	3.250	3.000	0.829	0.0	news
1149	兒童職能治療師張旭鎧說，要教導孩子有禮貌的家長，第一步應該反問自己：「我對孩子有禮貌嗎？」所謂身教重於言教，孩子會依循爸媽的模樣去學習待人處事的禮貌，所以爸媽更不能忽視自己的責任，必須提供孩子良好的示範。	6.444	4.857	0.831	1.245	news
292	PS相信沒有任何一家車廠敢保證自家的車子出廠都沒問題。	5.000	4.857	0.0	0.99	car
2825	沒有了車水馬龍的吵雜，烏煙瘴氣的汽油煙，這5家隱身在臺灣的森林系咖啡廳，不僅餐點兼具視覺與味蕾的衝擊，綠叢環繞幽靜舒適的環境氛圍，讓人彷彿置身小清邁！	6.000	2.875	0.0	1.053	news
39	奇怪的是它的評級卻高高在上，我甚至懷疑自己的閱讀水準，或者孩子喜歡？說實話，我家孩子只喜歡那個“小黑貓”的形象，知道了害怕“大怪獸”。	4.125	5.667	0.599	0.816	book
2968	對此，鄭剛今日在個人微博號@哈羅航行連續發微博指責周美毅，稱自己和她認識的短短幾個月就被她下圈套、設計和陷害。	3.167	5.333	0.687	1.374	news
1753	挑選黑格領導五角大廈，是歐巴馬對伊朗政策軟化的第一步。	5.125	4.571	0.331	1.05	political
1569	這項限制在二○一一年利比亞爆發反政府革命後改變了，利比亞獨裁者格達費的垮臺，讓他用售油所得買入的大批武器落入各方勢力手中，這些武器開始從利比亞邊界湧入。	3.778	5.333	0.916	0.471	political
2793	現場是寶馬山道一號寶馬山花園豪宅，淩晨零時許，一名48歲姓陳男子與51歲姓謝妻子，疑因瑣事發生爭吵，期間有人動粗毆打妻子，爭執聲驚動鄰居報警。	2.714	6.000	0.452	1.5	news
1820	民主反對就要用民主來反對怎麼會用暴力來反對這樣跟你反對的人有什麼差別?	3.000	7.000	0.707	0.707	political
413	MATRIX真的是一部好車，2004年我還在美國念書時，這車剛推出，我就二話不說，把我的beetle3年租約到了，換成黑色的MATRIX....這車的好處是便宜又大碗，非常適合美國的路況，又省油，又能載東西，外型也好...真是居家旅遊必備好車呀....最記得有一次紐約下大風雪，回叔叔家時要經過一段高底起伏很大的公園路，只有大車，還有MATRIX4輪驅動，通行無阻一路平安到達，所以下在大的雪他都保護我.....到現在我回國後，還是想著我的MATRIX....	6.778	5.556	0.786	1.257	car
500	京一才是帝王隊的王牌，都不用他出場了，我看不出中裡毅是因為技不如人才輸了那場，看起來像是車子性能遠不如對手...意思是EVO4比GTRR32強?	5.000	5.875	0.0	0.599	car
1934	經濟部表示，尊重監委意見，並重新檢討。	5.400	4.250	1.114	1.09	political
798	有生以來入住過的最恐怖的酒店之一，可以跟印尼雅加達郊外的酒店媲美（笑）！	3.250	5.500	0.661	1.0	hotel
2891	又聯想到之前和朋友帶孩子們去景山公園，說起明朝皇帝吊死在歪脖樹的歷史，問孩子知道是誰打來了皇帝要自殺嗎，小孩脫口而出是日本鬼子。	4.000	4.625	0.667	1.111	news
1599	最關切的議題，不外乎是景氣與就業，也就是對飯碗與生活的憂慮，與此密不可分的正是物價之波動。	5.500	3.714	0.5	1.161	political
302	臭酸的話題....東想西想，勉強掰出一些東西來阻礙。	3.286	4.167	0.881	0.898	car
2538	但他們的日常並不像TVB電視劇和港產片裡那樣傳奇，他們鮮有經手撲朔迷離的刑事案件，多是商業調查和家庭糾紛，後者包括調查子女吸毒援交、配偶婚外情等。	4.667	3.857	0.745	1.457	news
1995	難道消滅國民黨真的高於一切?	3.778	5.000	1.03	1.155	political
117	小朋友可以在裁剪的過程中，鍛鍊到腦的操控能力，在粘貼的過程，訓練自己的堅持性，當恐龍立體展現時，除了知道了有關它們的知識和名字外，最主要是收穫了一份自信和成就感！	6.556	5.857	0.497	1.245	book
283	如果你是自己帶寶寶就會覺得有信心處理好，在你看來意想不到，但對於寶寶來說卻是非常自然的生理情況。	4.875	4.500	0.927	1.225	book
2301	珍珠奶茶和其他珍珠飲料近年在日本掀起熱潮，然而與臺灣不同的是日本人現在依然無法帶著平常心看待珍珠茶飲，甚至覺得大人喝起來很羞恥？	4.375	4.889	0.484	1.37	news
2200	按照官方說法，最終的成品計劃是在2020年推出，所以在那之前還有很多時間去完善，聯想也因此沒有在現階段公佈太多的規格細節。	5.000	2.000	0.0	1.155	news
2765	在GoogleI/O2019，除了針對消費者的功能改進和開發者的工具革新，Google將重點放在如何用AI解決人類面臨的棘手難題。	5.625	3.750	0.696	1.92	news
2329	按照Yonhap的說法，確保產品可靠性需要的時間比三星原先預想的更久，而且行動網路使用方面的許可也要重新花精力去弄。	4.125	3.444	0.781	1.257	news
2494	川普迄今都堅決表示，他是公平正直地贏得2016年總統大選，淡化美國情報機構所稱、俄國介入大選以對他提供助力。	5.111	2.889	0.737	1.286	news
2098	據外媒報道，一項新研究警告稱，如果允許氣候變化以目前的速度繼續下去，到2100年海平面可能會上升6.5英尺。	3.000	4.500	0.0	1.936	news
719	房間較大，住的滿舒服的。	6.556	4.857	0.497	1.245	hotel
388	當然只能靠私下的交情多交些汽修科的朋友只有好處不會有壞處啦汽修科在汽車版上應該要得到相當程度的尊重才對哪天臺灣尊重高職畢業的技術人員可以像尊重大學裡的博士一樣那我們的工業水準就可以跟歐美媲美了	6.286	6.167	0.452	0.687	car
272	並不後悔當初的選擇。	5.500	3.857	0.5	0.833	book
1214	「LINE免費貼圖」的Facebook臉書)粉絲團，利用哆啦A夢、櫻桃小丸子等可愛貼圖吸引網友，宣稱只要對粉絲團按贊、轉貼，並留下個人LINE帳號，該貼圖就可以免費寄到帳號中，兩天內便吸引逾十萬名網友轉載、留言，LINE官方緊急透過臉書澄清，呼籲網友別再受騙。	4.778	4.143	1.474	1.125	news
2147	你不懂自己的不安全感為何這麼強，強到你總是需要用分手或傷害自己的方式考驗對方，或者大哭、或者冷戰，去要對方聽從順服。	3.375	4.111	0.484	1.792	news
2408	回捐、低薪、高壓、人力缺口成為社工的日常，而社工的工作正是為了協助服務使用者能夠脫離惡性迴圈，但在臺灣，社工卻正集體成為案主之中。	4.143	4.333	0.833	1.491	news
1272	全球最大行動通訊展MWC主辦單位GSM協會昨日公佈全球移動獎入圍名單，宏達電以蝴蝶機/DroidDNA入圍最佳智慧型手機獎，是連續第4年入圍此一獎項，而華碩不僅首度以變形平板TransformerInfinity入圍最佳平板電腦獎，由華碩一手打造的GoogleNexus7也一同入圍。	6.111	4.500	0.737	1.225	news
448	油耗的問題有點老生常談，管好黃金右腳，胎壓要足我是36PSI)，機油不要太濃或過量。	5.000	4.250	0.943	0.968	car
1392	那沉重的心情，我相信很多家長也都曾感受。	3.111	4.000	0.737	1.118	news
1902	你也不想好好解釋清楚，學生衝行政院了，跟警方衝突，一堆人受了傷，結果你們也只丟下依法行政，不理不睬的態度著實讓人心寒，只能說，這次事件，傷害最大的還是你們九點二集團啊，想搞威權復辟，不尊重人民，搞到沒人替你們講話	2.875	6.444	0.599	1.066	political
218	因為目前客戶不多，所以能遇到的真的很少，誠如我所說的，這就是為什麼會多了七個朋友！	5.000	4.857	0.667	0.99	book
865	幫朋友買的，1價錢便宜，2，樣子也挺漂亮，儘管是14寸的，但設計的樣子很精緻，挺輕薄的	6.000	5.143	0.707	1.125	laptop
1879	同意的朋友請來留言報到一下。	5.222	3.875	0.416	0.927	political
2779	SengokuGaming表示，在Blank與PoohManDu相繼加入後，他們將以優勝為目標，持續不斷努力，希望玩家給予他們支援。	6.000	4.857	0.756	1.641	news
858	鍵盤手感相當好，筆記本上方的攝像頭也很食用。	6.143	4.000	0.639	1.5	laptop
781	正值奧運期間，登記手續比較繁鎖，我們正在研究工作細節，儘量簡化登記手續，期待您再次光臨，並對我們的工作提出寶貴建議！	5.250	4.286	0.661	0.7	hotel
2399	內部結構以方形為主，四方出入口則為圓拱造型，白色天花板搭配水泥色牆面及地板，簡單純淨的色調呼應戶外的自然風光，散發舒適祥和的氛圍。	5.500	2.167	0.5	1.213	news
1553	印尼東雅加達一名11歲女童日前疑似遭到師長與同學性侵，經送醫後不治身亡，加上接連傳出少女遭強姦的案件，引發印尼民間團體呼籲對強暴犯判處死刑的聲浪。	2.625	7.000	0.484	0.866	news
2607	儘管民進黨的繼續執政有一定的助益，但是若沒有提出最優的解決策略，就無法觸動並根本解決滋擾臺灣政治23年的種種難題。	4.000	3.875	0.816	1.053	news
1580	梵蒂岡對中國最主要的不滿，是境內天主教徒的宗教自由受到壓制。	3.000	5.375	0.0	0.696	political
588	是我在北戴河附近住過的的比較舒適的飯店，是凱萊管理的，從服務到設施都比較正規。	6.429	5.000	0.495	0.866	hotel
2788	但是我絲毫沒有從中感受到悲傷的氣息，如果男孩知道身邊的油膩大叔不但沒有同情心，反而還羨慕他，可能他心情會好一點吧。	5.000	3.286	0.756	1.829	news
1552	印尼一名最高法院法官候選人拿強姦受害人開玩笑，受到廣泛譴責，可能丟掉法官職務。	3.111	6.143	0.737	0.639	news
2193	由於我們的產品比較大，在軟體啟動的時候會消耗比較長的時間，原生的進度條已經不能滿足我們的需求，這裡我們就需要一個會動的進度條，效果如下圖所示。	4.778	2.444	0.416	1.641	news
1502	有韓國網友質疑，TPA能將此戰術做到盡乎「完美」的境界，是否有人在臺下通風報信？不然實在很難相信TPA每個人都有超強的第6感，可以完全掌握對手的動向，而且每一場比賽幾乎都如此。	4.778	5.500	1.474	1.225	news
688	總的來說：失望！	2.889	6.444	0.737	1.257	hotel
504	每天發類似的抱怨...不累嗎?	3.333	5.125	0.667	1.053	car
256	我也是，一直希望自己的力量增大，希望戰鬥中下出手筋獲得優勢，乃至勝利。	6.750	5.429	0.661	0.728	book
802	和老婆一起在揚州度了三天的蜜月，在酒店住了三天，感覺很不錯，是目前我們住過的最好的三星級酒店了。	7.250	6.286	0.661	0.7	hotel
814	房間非常糟糕，零亂不堪，瀰漫一陣腐黴氣味，傢俱極其陳舊，地毯髒臭，冷熱水不能調，龍頭漏水，燈罩不翼而飛	2.100	5.750	0.831	1.561	hotel
524	自己的神主牌被說到缺點，就一定得如此酸嗎？成熟點吧！	2.556	6.667	0.831	1.054	car
2320	如同近期亞馬遜員工稱公司因為怕機器人冷而拒絕在高溫情況下開空調，面對類似的問題，我們該怎麼處理人類和機器之間的關係？	4.714	3.889	0.452	2.131	news
674	酒店員工將一如既往，不斷努力，服務好每一位客人，提升服務品質，爭取更多的賓客滿意率！	7.556	4.714	1.257	1.278	hotel
1963	「稀世的偉人」，絕對服從、效忠，其意圖不外乎是提高對金正恩的忠誠度。	5.222	4.667	0.786	1.054	political
1897	挨一頓打，外加言語羞辱，說你不愛國啦，沒有國家你連受教資格都沒有之類的話，搞得老師，校方一個個嫌貧愛富	3.250	5.375	0.433	1.218	political
1285	從事動物保護工作的志工做的更好。	6.333	4.750	0.816	1.199	news
