No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
1651	謝長廷受訪指出，當年他與馬英九競選總統時，美國正經歷次級房貸問題，因此他提出「幸福經濟」。	5.375	4.429	0.484	1.4	political
1652	他說，然而馬英九當年提出「六三三」，也勝選贏得總統，代表人民對他所拋出經濟成長的政策有很高的期待，所以如今纔有這麼大的失望。	2.889	5.778	0.737	0.916	political
1653	謝長廷表示，馬英九與其透過駐英代表澄清文章，更應該要用行動做更好的政績，讓全民擁戴，便是最好的。	6.111	5.667	0.737	0.745	political
1654	包括民進黨在內，更想幫助馬總統與國家，希望馬英九趕快召開「國是會議」，解決國家危機，挽回自己的形象。	5.111	5.556	0.875	1.066	political
1655	雖然馬已拒絕召開國是會議，民進黨前主席蔡英文仍舊有所期盼。	5.333	5.000	0.471	0.756	political
1656	黃昆輝：唯有罷免馬英九才能救子孫！	3.556	6.286	1.165	0.7	political
1657	臺灣團結聯盟則是順勢續推罷免馬總統，黨主席黃昆輝說，臺灣不能再讓馬虛耗下去，馬英九已經無藥可救，唯有馬下臺，臺灣纔有救，他呼籲全民不分老少男女一起來連署。	3.333	6.857	0.667	0.639	political
1658	可見人民的憤怒已經到達臨界點，一觸即發，若沒有適當發抒管道，恐造成社會集體動盪不安。	2.667	6.625	0.471	0.696	political
1659	馬英九執政把經濟搞到這般困境，所以媽媽們決定發動一人拉一人的行動，成立聯盟響應罷免馬英九行動。	3.778	6.286	1.227	0.881	political
1660	英國經濟學人雜誌批評馬總統「笨拙」，馬要求外交部透過駐英代表處表達抗議，請問你是否贊成這做法？	4.556	4.625	0.497	1.218	political
1661	國民黨立委陳根德12日在立法院會中要求行政院長陳沖對是否要特赦前總統陳水扁一事表態，儘管陳沖強調，特赦是總統的職權，不過在陳根德再三逼問下，陳沖說，「是可以讓對立的氣氛和緩」；這句話，讓陳水扁的兒子陳致中13日在臉書上發文感謝，強調「陳院長一席話，讓我很感動、很感謝」。	5.889	4.889	0.875	1.197	political
1662	陳根德則建議，特赦可以朝向「有條件的政黨協商」，由民進黨提出特赦，用政黨協商方式處理，不僅可以化解社會對立的仇視，也可以讓全民一起拚經濟，陳沖迴應，「是可以讓對立的氣氛和緩」。	5.375	4.000	0.484	1.0	political
1663	陳致中13日則是針對陳沖的回答發文表示感謝，他說，繼臺北市長郝龍斌站在消弭對抗、社會和諧立場，支持阿扁保外就醫之後，陳沖在國會殿堂公開表示「如果釋放阿扁總統有助藍綠和解，也就是對臺灣的整體發展是好的，他願意支持」，「陳院長一席話，讓我很感動、很感謝」。	6.556	5.000	0.497	0.707	political
1664	陳致中指出，「他在國民黨陣營中位居閣揆，是全臺灣僅次於正副總統的第三號人物，他能夠公正、理智地看待這個高度政治性議題，實屬不易，我欽佩陳院長雖千萬人吾往矣的道德勇氣」。	6.200	5.571	0.872	1.294	political
1665	這個糾纏不休的議題創造理性解決、符合最佳利益的歷史契機」。	6.250	3.875	0.661	1.691	political
1666	陳致中強調，「從陳沖最近幾次的發言（包括不贊成不運動就是懶、四大基金虧損不改善他願負責等）讓我們看出他應該不是無感，他應該有理性的思維、獨立的判斷，也知道大多數民意的期待與想法，儘管內閣滿意度很低，但我在想如果他能夠獲得更多授權與施政空間，我相信他可以把工作做得好一點」。	4.375	4.556	0.484	1.257	political
1667	在詢答的過程中，立委做了很多的假設，包括要政黨協商、要民進黨同意等，在很多的假設前題下追問是否有助於氣氛的緩和，所以他才回答，「如果做了這樣多假設後，當然會有助於緩和氣氛」。	5.286	4.625	0.7	1.218	political
1668	臺北市議員童仲彥昨天在市政總質詢爆料指出，工信前董事長潘董（潘俊榮）曾送臺北市長郝龍斌太太及前北市文化局長李永萍鑽石，但遭郝龍斌當場反駁「絕無此事」並嗆聲「議員你有種就到外面講，放棄言論免責權到外面講。	3.375	6.667	0.484	0.816	political
1669	郝龍斌妻子高閬仙和李永萍昨均嚴詞澄清，高閬仙透過北市府發言人張其強表示，童仲彥濫用議員身分，躲在言論免責權的保護傘下，做出毫無根據的指控，她個人非常憤怒，今天上午將委請律師提告，並要求連帶損害賠償。	3.556	6.600	0.956	0.49	political
1670	正出訪中國的李永萍更在昨晚委託律師到臺北地檢署按鈴控告童仲彥誹謗罪，並強調週日返臺後會提出高額民事求償。	4.111	5.333	0.875	0.745	political
1671	她強調，根本不認識潘董，童仲彥濫用言論免責權，血口噴人，傷害她的名譽，一定要讓他付出重大代價。	3.500	5.000	0.707	1.225	political
1672	若議員願意放棄言論免責權到法院說清楚，工信也很願意跟議員直接對質。	5.375	3.625	0.484	1.495	political
1673	童仲彥隨後播放變音處理過的童和好友對話的錄音帶，內容並不清楚，但童再追問郝「你知不知道你太太有收人家鑽石？」郝回嗆說，你如涉及人身毀謗，有種放棄言論免責權到外面再講一次。	3.000	6.889	0.0	0.737	political
1674	保護當事人，不能提供，但透露這位好友常出入考試院長關中去的按摩院，好友是聽按摩的小姐說的，錄音帶是好友來找他時所錄，這位好友和潘董也認識。	4.556	4.111	0.956	0.875	political
1675	後來記者要再找童仲彥到議場外再講一次，並詢問關於李永萍等人將提告等問題時，童已離開議會研究室，電話也沒接通，最後是其李姓助理所接，助理迴應「議員去跑攤，忘記帶電話，會設法連絡議員並轉告」。	3.900	5.125	0.943	0.781	political
1676	童稱有直接證據︰要告去告童稍晚透過簡訊迴應「要他們直接去告好了，我有直接證據、證人，監督市政不受威脅。	4.000	6.000	0.775	0.926	political
1677	他並另在臉書上說「攤很多，電話更多，無法一一迴應，特此說明：阿童問政有所本，不受威脅！	5.444	5.750	0.956	0.661	political
1678	宣傳讓人民雖不滿意但支持他們，中央及地方的不滿意度儘管一直上升，但它仍未必會被取代！	4.375	5.429	0.992	1.294	political
1679	當今的縣市長施政，綠營的比較有能、有感，藍營則無能、無感。	5.000	4.333	0.0	0.745	political
1680	《新新聞》的調查使人想到今年九月，《天下》雜誌所做的「二○一二縣市長滿意度調查」，雖然名次有些小異，但大方向無差，在前面的是臺南市賴清德、宜蘭縣林聰賢、苗栗縣劉政鴻、嘉義縣張花冠，至於藍營的天王新北市朱立倫、臺中市胡志強、臺北市郝龍斌，已連續兩年分居第十九名到第二十一名，只比吊車尾的基隆市張通榮好一點點而已。	4.222	5.286	0.916	0.881	political
1681	幾乎所有的調查都看衰藍營的縣市長，據說國民黨已打算推出「形象改善計畫」。	4.556	3.667	1.066	1.106	political
1682	國民黨已警覺到，二○一四年七合一選舉，如果藍營施政無能無感的印象無法改變，則七合一選舉即可能大敗，如果七合一選舉大敗，到了二○一六大選即難保不會變天。	4.111	5.833	0.994	0.373	political
1683	改善形象即可化解，無疑是個大錯誤。	4.000	4.429	0.894	0.495	political
1684	國民黨有一堆博士是事實，但這些博士總統、博士部長、博士縣市長是不是人才，卻值得懷疑。	3.111	5.857	0.567	0.99	political
1685	權力的傲慢加上學位的傲慢，更會拒絕承認錯誤。	3.250	5.429	0.433	1.05	political
1686	學位的傲慢加上迷信文宣，這乃是馬政府失敗的關鍵，也是國民黨新北市、臺中市、臺北市三個天王博士長掛車尾的原因。	3.500	4.714	1.0	1.578	political
1687	越南這是要玩死自己嗎？越南最主要的投資方來自中國大陸臺灣香港新加坡這些勞動密集型的產業最大的優勢就是工資低廉便於馴化這樣的暴動是明明要把自己搞死啊越南一直以來學習中共用“民族主義”來激勵人民現在這個民族民粹要害死越南人.	3.111	5.571	0.875	1.178	political
1688	哈哈哈很好笑因為你可能要先檢舉facebook只能點讚不能點幹!我覺得大家知所以會覺得政黑很溫暖其實重點不在於能不能噓文重點還是政黑在推文不會無腦嗆當然除了吱吱先嗆的情形之外吱吱如果覺得數字版伏冒板很棒很自由請你們去查一查什麼叫作沉默螺旋理論什麼叫作言語霸淩不要你們覺得你們很理性很正義在我看來反而覺得愚蠢	3.250	6.000	0.433	0.866	political
1689	如果說抗議就是拍照打卡上傳~如果說抗議就是吃光人家的東西~如果說抗議就是偷行政院的錢如果說抗議就是把行政院當成自己家，也當成觀光區那....回家好嗎?	3.333	6.286	0.471	0.452	political
1690	抗議個屁~根本就像是小屁孩，不爽去搗亂而已~這不叫抗議~不叫反服貿~這叫....幼稚、無聊、閒閒沒事做我就是想笑~看到你們抗議變成貪吃鬼跟小偷和觀光客~我真心覺得~好笑~而且噁心~~不要拿服貿來當藉口去搗亂....回家吧你們!!!	2.000	6.000	0.943	1.414	political
1691	民進黨前主席蔡英文上週在媒體投書「寫給2013的臺灣」，然而筆鋒流露老練的民粹修辭，委實令人擔憂。	3.000	4.625	0.667	0.857	political
1692	沙文主義，她說「世世代代以來，我們是不曾被逆境打倒的福爾摩沙之子」；在社會基礎上，她影射正當性危機，她說「焦慮與不安正在這個國家蔓延」；在政府表現上，她譏諷馬英九總統專斷獨裁，她說「執政者不理會人民聲音、只是一意孤行」	4.111	6.875	0.875	1.053	political
1693	以下這段話更清楚：「我們會對怪手入侵農田義憤填膺，我們會對建商強拆民宅無法坐視，我們也會對公共媒體被資本家把持而憂心忡忡」。	3.333	6.222	0.816	0.416	political
1694	其實「國是會議」的意義，是當現有體制的正當性有所不足時，用以在體制外召喚「國民意志」，藉以補足重大改革所需的正當性來源。	5.333	4.875	0.667	0.599	political
1695	當時「萬年國會」正當性不足，才藉由「國是會議」取得後來修憲的正當性基礎。	4.500	4.750	1.025	0.661	political
1696	其實臺灣缺的不是民粹政治，缺的是負責任的反對政治。	4.250	5.750	0.829	1.199	political
1697	當前重大改革需要的不是大拜拜式的「國是會議」，而是抱有具體政策、敢與執政黨政策辯論的影子內閣。	5.375	4.000	0.696	1.054	political
1698	他這個人開朗樂觀，早期也在海外從事台灣民主化運動	6.000	4.571	0.816	1.05	political
1699	明明就是一個人才國家沒辦法利用他真的是國家的損失	3.667	4.500	0.471	1.5	political
1700	剛開完一整天的會，好不容易抽空上來看了一下	5.143	4.625	0.35	0.857	political
1701	針對馬英九總統反對國公營事業績獎齊頭平等，更肯定親民黨立院黨團所提的主張，親民黨立院黨團總召李桐豪今（16）日反問馬總統，儘管親民黨是在野黨，但是提出合理解決問題的方案，「這些不都是國民黨團該做的嗎？」李桐豪強調，績獎問題不能大家互相拿刀殺紅眼，「既然總統也肯定親民黨，希望行政部門、國民黨立法院黨團能夠認真看待問題！	5.111	4.778	0.737	1.03	political
1702	立法院朝野黨團日前協商達成共識，要求自101年度起，國營事業（含官股銀行）有盈餘纔可發放績效獎金，但不得超過1.2個月，引發國公營事業單位的不滿。	3.375	6.286	0.484	0.7	political
1703	立法院11日院會通過一項由親民黨團主導的主決議，要求行政院應對不同主管部會、產業及經營模式訂出合理績效計算及核發標準，擬具「公營事業機構及財團法人經營績效獎金覈算辦法」，取代現行績效獎金實施機制，3個月內送立法院備查。	5.333	4.111	0.471	0.994	political
1704	不過親民黨團在14日再度提出另一項提案，要求行政部門在3個月內提出績效獎金的核發辦法，並且在立院完成審查後，國公營事業101年度起的績效獎金，就依照此辦法發放。	5.000	4.111	0.0	0.994	political
1705	不過由於臺聯黨團堅持反對，因此並沒有達成協商共識。	3.500	4.667	0.5	0.471	political
1706	我們是中性的看待，試圖提出合理解決的方案，創造合理討論問題的空間」。	5.556	3.571	0.497	1.294	political
1707	李桐豪說，親民黨不只是國營事業績效問題希望合理討論，包含釣魚臺到年金改革等議題，親民黨都希望找到空間，「社會對立之下還是要有尋求對策的方式」，他強調，績效獎金本身並沒有方案的問題，「但是問題必須解決，可以強烈表態要改革，但是真正的問題是共識之下，必須要有時間把相關細節內容細緻化」。	5.625	4.444	0.484	1.257	political
1708	「立委不是拿刀大砍就丟給行政部門，立法院不是拿刀互砍的地方，還有很多技術性的複雜問題，只是很多立委在處理時殺紅了眼，變成張飛打嶽飛、關羽砍項羽，全部亂了套」。	3.125	5.571	0.599	1.4	political
1709	李桐豪說，他感謝馬總統對親民黨團的肯定，他也向政院和國民黨立院黨團喊話，「既然總統都認同親民黨的主張，希望行政部門、國民黨立法院黨團能夠認真看待問題！	4.857	5.000	0.639	0.943	political
1710	國家安全和發展利益逐漸超出傳統領土、領海與領空範圍，不斷向海洋、太空、電磁、網絡空間拓展，形勢將要求軍隊必須提高保護「利益邊界」的能力。	5.600	4.625	1.114	1.111	political
1711	歐巴馬BarackObama)以303票獲得連任，擊敗得到206票的羅姆尼。	5.250	4.143	0.433	0.833	political
1712	歐巴馬在芝加哥的競選總部擠滿支持者，所有人無不歡聲雷動。	6.444	6.250	0.831	0.829	political
1713	無論你是否幫忙拜票，無論你支持誰各位都作了改變。	5.333	5.000	0.667	0.756	political
1714	雖然選戰很激烈，我們都基於對國家熱愛而出來投票。	5.667	5.167	0.471	0.898	political
1715	我希望與各位州長坐下來談，我要謝謝四年來，支持國家的美國人民。	6.444	5.000	0.497	0.756	political
1716	另外，歐巴馬展現自己愛家的一面。	5.778	4.125	0.629	1.166	political
1717	「今天在這裏，必須要感謝20年前與我結婚的女子。	6.857	7.429	0.639	1.4	political
1718	我很高興全美國都愛上第一夫人。	6.750	5.750	0.661	1.09	political
1719	同時他感謝了他的女兒，「你們是世上最美的少女」。	6.889	5.667	0.567	0.816	political
1720	之後，歐巴馬感謝了他的競選團隊，「你們是史上最棒的，有些人從4年前參與競選，你們在這一刻創造歷史。	6.875	6.000	0.781	1.118	political
1721	我對於能與各位一起成長感到很榮幸。	6.500	6.222	0.5	0.629	political
1722	「我知道選戰看似很蠢，很多評論員說這是特殊利益團體的較勁，如果各位能與參與造勢活動的人攀談，你會發現政治不只是表面這樣，你會發現年輕人透過參與，讓他們的後代能享受美好的果實。	6.111	5.429	0.875	0.728	political
1723	軍人們很高興能有人保護他們的國家與經濟。	6.250	4.625	0.661	1.317	political
1724	在芝加哥，我看到美國的美好前景。	6.444	5.571	0.685	0.904	political
1725	工程師甚至美國總統，這就是本國的希望。	5.750	4.833	0.968	1.067	political
1726	習近平發表「準就職演說」，強調「打鐵還須自身硬」，承認黨內貪腐嚴峻，要下大力氣解決；對照由強硬任事的王岐山掌中紀委，常委排名往前靠，一場「肅貪風暴」可能就此掀開。	5.889	5.500	0.737	1.118	political
1727	胡錦濤這次「裸退」，也創造中共史上同時卸下總書記及軍委主席先例，此舉將有利中共高層制度輪替。	6.000	5.625	1.0	1.111	political
1728	中國共產黨十八屆一中全會昨天閉幕，第五代領導人由習近平接棒，國民黨主席馬英九立即致發賀電，向習近平表達祝賀，期盼兩岸強化互信、真誠合作以因應新的挑戰，並創造更多和平紅利，造福兩岸人民。	6.444	5.250	0.497	0.661	political
1729	隨後，習近平也覆電，期盼兩黨把握歷史機遇，深化互信，共創中華民族美好未來。	6.222	4.857	0.786	1.245	political
1730	值得注意的是，在新任七名常委中，除領頭的習近平與李克強外，其餘五人王岐山六十四歲，餘下四人皆六十五歲以上，意味五年後的中共十九大，這五人皆將退休，一口氣將補上五名新常委。	4.875	4.429	0.331	0.904	political
1731	習近平強調中國取得舉世矚目成就，可自豪但不自滿，「絕不能躺在過去的功勞簿上。	6.000	4.857	0.943	0.833	political
1732	他說，「新形勢下，我們面臨嚴峻挑戰，尤其貪汙腐敗，必須下大力氣解決，全黨須警醒起來，打鐵還須自身硬，要從嚴治黨。	6.250	6.000	0.968	1.309	political
1733	有90分的實力，如今卻只有70分的表現，當然就不滿意；另一種情況是沒有特定的期待，就實際情況認定馬總統的施政表現不到60分，是不及格的狀態，所以不滿意。	3.500	5.167	0.5	1.067	political
1734	即寧可忍受短期罷免案可能帶來政治動盪的痛苦，換來政府施政效率提升、經濟生活改善的中長期好處，誰曰不宜。	5.143	5.000	0.639	0.926	political
1735	如今受訪者既不滿意施政表現，又不願罷免，說明不滿意度高應是屬於高期望以致於高失望的第一種狀況。	3.625	4.444	0.484	1.066	political
1736	其次，不願罷免與馬總統的施政表現無直接相關，純粹只是不願意看到罷免案所引發的政治動盪，會讓臺灣的經濟發展更加每下愈況。	3.500	5.143	0.5	0.639	political
1737	此外，拼經濟向來是比較屬於國民黨的強項，貿然罷免可能面臨的不確定因素，恐使狀況不僅不會變得更好，更糟的機率反而更高。	3.800	5.286	0.872	0.7	political
1738	我有可靠消息，學匪鬧得太過火有的民眾已經無法忍受	3.111	5.167	0.737	0.687	political
1739	我建議警方要注意點就算學匪在怎麼無理攻擊學匪的老娘也是無辜的.	4.000	5.000	0.866	0.816	political
1740	請小心也呼籲學匪在玩別人羞辱別人的時候小心別波及自己的家人.	3.750	4.111	0.433	0.875	political
1741	不是只有你們會無視於法治民主，而是你們用壓迫別人的方式讓人就範.	2.556	5.714	0.956	1.03	political
1742	這種方式當你們攻擊的另一方已經忍無可忍的時候我擔心你們會死無葬身之地.	2.875	6.500	0.781	0.5	political
1743	民進黨面對中國政策應該放下仇恨，多以人權、平等的觀點來看待，讓中國沒有動武的藉口。	6.000	4.714	0.926	0.452	political
1744	他表示，民進黨對中國政策應該要多點智慧，以政治家的宏觀角度提出訴求，不必去強調臺灣要脫離中國。	5.000	5.333	0.816	0.745	political
1745	當下便宜好操弄，但對未來卻傷害大、成本高，民進黨對中國應該要放下仇恨。	6.125	5.167	1.166	1.067	political
1746	他說，臺灣要用善意而非仇恨來改變中國，對中國也不能只講求經濟利益。	5.125	4.875	0.599	0.781	political
1747	面對災難，生命的脆弱，親人驟逝之痛，災民需要的是寧靜和平，而不是纏鬥不停的藍綠喧囂，中央計劃災區重建，復興高雄經濟，地方安置災民，檢驗地下管線，重新檢討「重工業都市轉型計劃」，痛定思痛，記取教訓，唯有「同舟共濟」，放下怨念，面向未來，「藍綠共治」的政府才是真誠為高雄同胞祈福！	4.444	5.714	0.956	1.03	political
1748	有鑑於新聞報導和社會對立	4.444	4.143	0.831	0.99	political
1749	小弟深深覺得激情或衝突並無法訴說要求或解決問題.	4.000	5.625	0.707	0.484	political
1750	放鬆一下心情吧，或許意見不同或許看法相異，我仍然珍惜所認識的每一個人.	6.222	3.429	0.786	1.178	political
1751	政治的歧見不會成為分裂彼此的理由，對自己誠實對朋友忠實慷慨分享親切待人讓歡笑縮近疏遠的距離Loveandtolerate...註:我承認自己是厭倦了新聞和政論被推入了一個意想不到的坑.	4.500	5.750	0.866	0.661	political
1752	這會使美國及其中東主要盟邦以色列之間的緊張關係更甚。	4.500	4.500	0.5	1.025	political
1753	挑選黑格領導五角大廈，是歐巴馬對伊朗政策軟化的第一步。	5.125	4.571	0.331	1.05	political
1754	至於凱瑞，以色列也擔心美國外交政策在他主導下，將會使以色列在巴勒斯坦問題和約旦河西岸屯墾行動上面臨更多壓力。	4.111	4.444	0.875	1.343	political
1755	以色列民防部長狄希特（AviDichter）本月稍早接受以色列之音電臺訪問，談到提名黑格一事時表示，「我們祝福他」；但以國官員私下都抱持悲觀看法。	4.333	4.000	0.471	0.943	political
1756	其中一人告訴媒體：「對以色列而言，這是很壞的消息。	3.778	4.625	0.916	1.218	political
1757	以色列擔憂，都反對軍事攻擊伊朗的黑格和凱瑞，會讓以色列很難對伊朗核設施採取軍事行動。	3.444	4.857	0.685	0.833	political
1758	相對的，伊朗政府對黑格的提名抱持審慎歡迎的態度。	5.375	3.857	0.484	0.99	political
1759	美國官員表示，德黑蘭的正面迴應，暗示今年美伊舉行會談的機會增加。	5.222	5.625	0.786	0.696	political
1760	伊朗歡迎黑格的態度，也和對美國前兩位防長的任命大相徑庭。	5.125	4.000	0.331	0.943	political
1761	伊朗媒體也歡迎黑格的反以色列觀點以及反對軍事攻擊伊朗的立場。	5.875	5.286	0.781	1.385	political
1762	在北京方面，官方控制的新聞媒體也對黑格表示歡迎。	5.556	5.000	0.497	0.667	political
1763	英文「中國日報」（ChinaDaily）本月稍早報導，黑格要獲得國會通過任命案，將面對一場艱難的戰役，但報導也提到黑格「顯然願意與中國合作」。	4.778	5.143	0.416	0.639	political
1764	中國日報報導，政府控制的上海復旦大學國際研究中心教授沈丁立表示，黑格是位好的人選，「反對伊拉克戰爭」，是位「溫和且可敬的共和黨員」。	5.500	4.333	0.5	0.745	political
1765	中共官方喉舌報「人民日報」也報導，黑格在擔任參議員時，一再反對制裁中國。	4.778	3.875	0.416	1.536	political
1766	看到各個候選人大家汲汲營營於競選大家都希望能當選但我好奇的是當選縣市首長或立委會比打魔獸三國還好玩嗎?	4.250	4.857	0.661	0.639	political
1767	老實說我個人是寧願整天打魔獸三國累了就玩LOL也不會想要當縣市首長跟立委之類的耶畢竟中路司馬玩得好的話一次星落可以打到對面五個英雄算是很好玩的遊戲當縣市首長跟立委感覺競選很累之後公務繁忙	5.000	3.167	1.0	0.898	political
1768	其實這次的事件我覺得應該好好坐下來談談馬總統要展現高度氣度，不然我實在受不了大家都罵馬總統娘孬笨無能這次是好機會。	3.429	4.857	0.904	1.355	political
1769	花果山的猴子們有個特點，就是有被害妄想症為什麼呢幻想著核四會爆炸幻想著會有火山爆發，幻想著阿共會打，幻想著國民黨蓋台，幻想著會走山.	3.625	5.750	0.857	1.199	political
1770	於是開始杞人憂天走上街頭開始抗爭以為這樣就能掩飾心裡的不安.	3.667	5.857	0.816	1.125	political
1771	如果這樣吱吱應該學習安潔麗娜裘莉母猴在還沒得乳癌之前把自己的乳房割掉公猴就割掉自己的小雞雞反正這些都是都有風險最簡單的就是去死一死反正走在路上搞不好都會被車撞死活這麼痛苦幹嘛呢?	3.625	5.375	0.484	1.111	political
1772	真的很簡單馬英九這輩子做過四件最惡毒的事情，第一件惡毒的事情選贏陳水扁，重點是讓他沒連任太惡毒了.	3.000	5.500	0.0	1.118	political
1773	第二件惡毒的事情選贏李應元其實大家都知道李應元是當砲灰但是馬英九87萬票大贏李應元48萬多票一點面子都不給太惡毒了.	3.111	6.429	0.567	1.178	political
1774	這麼惡毒的人一點機會不給民進黨你叫民進黨怎麼能不恨他?	3.000	7.125	0.0	0.599	political
1775	學匪:我的自由不受限!!我跳脫體制外!!我想罵誰鬥誰人肉誰是我的自由!!我佔領立法院是我的自由!!公民不服從!!但是，其他人的自由由我來決定非我族類想進出立院，要先讓我搜查，放行才可進入，我同意他們才有人身自由。	3.000	6.250	0.5	0.661	political
1776	有不同意見的媒體，沒有批判我的言論自由。	4.625	3.857	0.857	0.833	political
1777	除了我族以外，其他人的自由都要經過我的審查才行幹他媽的死學匪走出立院一定會死得很難看阿	2.444	6.857	0.831	0.35	political
1778	今早起來看到新聞，政院已經淨空雖說鬆了口氣，但還是很難過身邊的朋友一個個著了魔，紛紛把頭像換成黑畫面並說「民主已死」、「我們正在失去」我想這幾天還是別介入好，甚麼也都別說看到驅離後的情況，心裡又沉重起來民主並沒有死，我們沒有失去國家，只是被暴民傷害破壞就算員警完成驅離，我還是高興不起來並讓外人看了一場鬧劇笑話這就是大家要的嗎?	3.000	6.333	0.471	0.745	political
1779	既然核四不堪用，我在此提議，要不要把建出核四這麼爛建築物的工程師及相關包商送上斷頭台？國民黨實在讓我太失望了。	2.778	6.429	0.416	0.728	political
1780	基於對科學的信仰，我決定以後在中國共產黨及人民行動黨之中擇一支持。	4.500	5.750	0.866	1.199	political
1781	政黨就是理念的結合，華人世界既然只剩下這兩個政黨還相信理智及科學，與我理念相符，那麼我只好支持他們了。	6.125	4.333	0.599	0.943	political
1782	生活不見改善，薪資停滯、房價高漲、出口衰退，馬的民調支援度創歷史新低、僅剩十三趴，使得全國似都同意︰馬先生是個沒用的笨蛋（Mr.Maisanineffectualbumbler）。	2.875	6.000	0.599	0.756	political
1783	針對經濟學人的批評，總統府強調，國內外政經局勢變化頗大，執政團隊將持續檢討，馬總統對於目前的成果也不滿意，執政團隊會上緊發條、積極改進、全力以赴，希望能早日帶領臺灣走出低谷，也盼全民能秉持信心和政府一起突破困境。	5.667	4.500	1.054	1.118	political
1784	國內網友也對此事熱烈議論，有人說，馬笨到獲得「國際認證」，也是臺灣之光；還有人譏諷，馬終於找到他的「歷史定位」了；另有人挖苦，經濟學人洩漏臺灣的國家機密；還有人反問，把經濟學人「買下來」不就結了？馬曾是萬人迷今光環盡失經濟學人在專文的副題中點出︰曾是萬人迷的馬英九，現在已經喪失光環。	3.111	5.333	0.314	0.471	political
1785	當時他承諾與中國達成開創性協議，結束臺灣經濟日益邊緣化。	5.556	4.500	0.956	1.225	political
1786	「全國看起來都同意一件事：馬先生是個沒用的笨蛋。	3.875	5.429	1.053	1.178	political
1787	專文中指出，臺灣人的生活不但沒有改善，薪資還倒退十年。	3.000	5.667	0.0	0.471	political
1788	更糟的是，政策經常轉彎，遇反對或批評就擋不住，顯示他的寡斷。	3.333	4.857	0.471	0.639	political
1789	今年六月馬決定調漲電價，民怨爆發，雖說臺電虧了很多錢，但很少人理解	3.778	5.625	0.786	1.409	political
1790	前行政院秘書長林益世涉嫌貪汙，馬清廉形象受損，黨內要角連勝文批評馬是丐幫幫主，暗示全國在他領導下都是乞丐。	3.000	5.571	0.0	0.495	political
1791	台灣意識覺醒這沒什麼，也不是這一兩年的事情，每個人都愛台灣這對國民黨來說有什麼好擔心不安的，一時的激情難免	5.000	5.143	0.707	0.833	political
1792	面對台灣終究是中國的領土的問題這才是國民黨真正勝選的關鍵	5.250	5.000	0.433	1.414	political
1793	很明顯的國民黨是打算採取消耗戰的策略了要逼那些學生日久筋疲力竭之後	3.333	5.333	0.471	0.816	political
1794	要抗爭不就是大聲說拎杯反對你這個無能立委快點出來面對結果找人割闌尾怕被抓還要宣稱自己是路過絕對沒集遊這回事到底哪國的抗爭這麼孬?	2.556	7.556	0.685	0.685	political
1795	甘地願意為了抗爭入監服刑這才叫公民不服從，你們哪一個甘願服刑?	4.000	6.375	0.866	0.484	political
1796	這樣亂扯你媽知道不會很難過嗎?	3.000	5.714	0.5	0.7	political
1797	就直接可以抵達，不用再像過去一定得到忠孝新生或者是古亭轉車，同樣節省不少時間。	5.429	5.286	0.495	0.7	political
1798	我一直很想找機會和反馬的網友好好的聊聊馬英九完成很多前任與前前任都辦不到的事，單是一個台日漁業協定，李登輝、陳水扁都搞不定，他們整天認為台日友好，但是日本就是不跟他們友好。	5.125	4.571	0.781	1.178	political
1799	偏偏就是馬英九這個被認為親中反日的，日本願意和他解決台日漁權問題。	4.429	5.714	1.05	0.452	political
1800	黨報強力回擊，透露出總書記習近平主導強勢外交的味道。	5.286	4.429	0.452	0.904	political
1801	據美參議院網站消息，參議院全體會議日前通過《國防授權法案》附加條款，指明美國對日本防衛義務的《美日安保條約》第五條適用於釣魚臺；該條款通過，意味中日一旦在釣魚臺海域發生衝突，美軍可直接武力介入。	5.143	4.250	0.639	1.199	political
1802	條款提案人、民主黨參議員韋伯表示，條款強化美日同盟的重要性，是美國支持亞太地區重要盟國強有力的表態。	5.250	4.429	0.433	1.4	political
1803	題痛批，直言美參議院的不智之舉將助長日本右翼勢力氣焰，甚至讓其做出戰略誤判；而日本右翼政客一直幻想和美國捆綁在一起	3.429	6.143	0.495	0.833	political
1804	文章向美方喊話，指釣魚臺問題事關中國主權，美國必須充分認識到這一問題的高度敏感性，從地區和平穩定大局出發，謹言慎行，不要介入釣魚臺主權問題，不要做任何可能激化矛盾和令局勢更加複雜的事情。	5.000	6.000	0.707	1.0	political
1805	評論強調，中國維護領土主權的堅定意志和決心不可動搖，在事關國家核心利益的重大問題上，中國政府和人民絕不會退讓半步。	5.750	6.556	0.829	0.497	political
1806	美選邊站損中美關係提到中美關係，文章指出，中美同是太平洋國家，寬闊的太平洋也有足夠的空間容納中美兩個大國。	5.000	4.375	0.0	0.857	political
1807	美國有關「歡迎一個強大、繁榮、和平的中國」的立場以及要和中國探索構建新型大國關係的表態，值得肯定。	6.500	4.857	1.025	0.99	political
1808	但構建中美新型大國關係，不是嘴上說一說就管用；美國必須學會尊重中國重大核心利益，少做表裏不一的「蠢事」。	4.667	5.375	0.471	0.696	political
1809	美國在中日釣魚臺爭端中「選邊站」，不僅將損害中美關係大局，破壞亞太地區的和平穩定，而且使美國在亞太地區的戰略利益受損。	3.667	5.286	0.471	0.881	political
