No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
422	車子的安全是很重要的，這些人等於是用無形的力量在殺人，新一代CAMRY一定會大賣的，但和泰卻可能讓台灣的消費者只能買到不安全的電子花車CAMRY。	4.125	5.500	1.166	1.225	car
1275	由於李生堅持提告傷害，警方近日將傳喚吳宗憲等人說明。	4.300	3.778	0.9	0.916	news
838	心中竊喜：；一個字“爽”下次還會住！	7.250	7.000	0.433	0.577	hotel
246	這裏什麼都有，就是沒有無聊！	6.625	5.000	0.857	1.309	book
1887	反倒日本處於經濟低迷已久，至今尚未看出有何出路。	4.500	3.625	0.5	1.218	political
134	總的來說，這是一個頹廢版的穀崎潤一郎式的作品，人的劣性、不滿足、愛情的虛幻，表現的挺好的。	5.333	3.667	1.563	0.745	book
2240	柯伊伯帶天體由於遠離太陽，它們可以在寒冷的宇宙中徘徊數十億年不受幹擾，因此自太陽系形成以來幾乎沒有變化。	5.000	1.714	0.0	1.03	news
1889	前總統阿扁因涉貪入獄，論法是該被關，但站在不少臺灣人的角度，誰纔是真正的貪汙犯？是蔣介石，更是國民黨，這口怨氣，或許就是馬英九總統欠阿扁的一個公道：特赦阿扁吧！	4.300	7.000	1.269	0.0	political
892	準備裝成XP估計就會好很多。	6.000	3.625	0.707	0.696	laptop
2820	與人類或其他哺乳動物毛髮不同，北極熊的毛是中空的，這種結構可以阻隔熱量從北極熊的皮膚表面擴散到周圍的低溫環境中。	5.333	3.625	0.471	1.218	news
1401	有人吐槽「接下來要得奧斯卡嗎」反歐元的英國獨立黨議員法拉吉說，歐盟獲頒諾貝爾和平獎，顯示挪威人還挺有幽默感的；荷蘭的反歐元國會議員懷爾德斯辛辣吐槽：「歐盟得諾貝爾獎…接下來咧？（歐盟理事會常任主席）範宏畢得奧斯卡嗎？」一名在雅典街頭賣彩券的小販直言，歐盟得獎令他怒火中燒，「難道他們不知道我們身陷金融戰？這獎唯一能提振的是（德國總理）梅克爾的士氣」。	3.571	6.500	0.495	0.5	news
716	電視搖控器不見了，後來在我強烈要求下，酒店人員可能動用百度搜索到搖控器，這才罷休！	3.500	5.000	0.5	1.069	hotel
1425	Apple聯合HTC對抗Samsung；不過以科技產業發展的歷史來看，聯合誰打誰背後，企業重視的是永續發展，怎麼做才能讓企業不因短利而失了江山更是關鍵，而微軟與Yahoo!正是最佳的前車之鑑。	5.667	5.286	0.471	0.7	news
1910	所以不希望林義雄死的是國民黨希望林義雄死的是那群想讓他變成終極武器的居心叵測的人就跟文林苑王家一樣，一堆人圍在旁邊加油打氣說絕對不能妥協，要跟政府幹到底，怎知打官司賠錢的風險都不再這些職業學生身上我看到時候林義雄撐不下去了，想放棄了圍在旁邊的還會說林義雄表示萬死不辭！	3.000	6.750	0.707	0.829	political
1100	張團長幫陳翁購買洗衣機、衣櫥、飲水機等物，並請曜愛協會幫忙送午餐，協助2孫課後輔導，讓他感受社會溫暖。	6.875	4.571	0.599	1.498	news
1933	政策性因素訂定標準、研究是否訂定獎金上限、合併考覈與績效獎金等；施顏祥並透露，經濟部正積極研究臺電、臺水、臺糖等國營事業，可透過修法朝民營化邁進。	5.250	4.571	0.433	1.178	political
1427	但是近年來在網際網路走向多元與開放的環境下，微軟獨大的局面也一一被打破，優勢逐漸喪失。	4.500	3.667	0.5	1.247	news
1940	莫尼列太后對習近平前來看望表示衷心感謝。	6.000	5.143	0.5	0.833	political
1189	老實說，小孩不笨，他們知道去資源班會被歧視，我聽過其他孩子稱呼資源班的小孩是「資源垃圾」，小孩不願去、家長不承認孩子有狀況，一直拖，拖到最後就變成這樣：國小畢業，卻可能變成文盲。	3.000	5.222	0.0	1.397	news
173	法蘭克福書展十四日閉幕，中國流亡異議作家廖亦武獲頒德國書商和平獎（GermanBookTradePeacePrize），繼日昨公開批評剛獲頒諾貝爾文學獎的中國作家莫言是「國家詩人」後，廖亦武在領獎時更痛批北京領導階層，形容中國是「滅絕人性的血色帝國」。	3.000	7.143	0.816	0.833	book
2948	時事評論最最最最最最最/東海一梟最最最最最最最對於儒家來說，最不幸、最可怕、最痛苦、最痛恨、最不可饒恕的事，是言論自由被剝奪。	3.571	6.143	1.178	0.99	news
2947	關於中共黨魁毛澤東通過發動各種運動殘害中國人、鎮壓信仰、破壞中國傳統文化等罪行，無疑是罄竹難書，而其主要幫凶周恩來的罪孽同樣深重。	3.125	6.125	0.599	1.364	news
2630	那種孤獨和空虛，是你不能接受的，就算是要離開，你也寧願是自己在他的世界消失，而不是某天睡醒後，便發現他離開了你，在你的世界裡化成一道光影	3.222	3.333	0.629	1.826	news
2251	路演超額認購的底氣已經讓瑞幸將發行價定在了17美元的區間上端，而25美元的開盤價、飆升50%瘋狂，還是讓人不得不感慨這樣的行情有些匪夷所思。	4.167	6.333	0.898	1.247	news
1507	消失在樂壇一段時間，張芸京在宣傳剛開始時，曾跟工作人員開玩笑說可能要宣佈結婚生子才上得了新聞版面。	5.000	4.778	0.816	1.133	news
580	一家4星級賓館，設施方面實在是不敢恭維。	3.250	5.750	0.433	0.661	hotel
2894	天貓天昊書苑圖書專營店日常價59.8元，現領取滿59元減20元優惠券，拍下39.8元包郵，8本莎士比亞悲喜劇，感興趣的值友們不容錯過。	6.222	5.111	1.03	2.183	news
1474	今年跟往年一樣，他在年前陪媽媽去傳統市場買菜，每年這個時刻，看到菜市場攤販，在寒冬中用冰冷的水洗菜洗魚、整理年貨，心中都會有一種感動，每一個父母，每一個孩子，在準備年菜的時候，一定會想到自己最親愛的家人，都希望把最好的菜，最溫暖的關懷，奉獻給家人。	7.333	4.750	1.247	1.09	news
1617	今（18）日是「國際移工日」，多個移工團體組成的「臺灣移工聯盟（MENT）」早上前往行政院陳情，反對政府將外勞工資脫鉤、增加外勞配額等政策規劃，並要求政府落實人權公約，對劉姍姍這類剝削外勞的僱主定罪。	4.750	6.000	1.299	0.756	political
2556	一時之間，讓全球股市震撼動盪，瞬間豬羊變色，市場看空者又冒出一大堆，追殺氣勢加上龐大賣壓，或許又讓許多投資者陷入迷惑，這時候要怎麼看待後勢呢？	3.625	5.000	0.484	1.333	news
1363	蒞庭檢察官陳文禮在庭上說，1月初收到陳母的信件，信中指出，依她對陳昱安20多年的瞭解，若未判處死刑，陳昱安出獄後會危害家族的安全，造成「血流成河」，她要伸張正義、大義滅親，請求檢察官向法官表示，判陳昱安死刑。	3.444	6.333	1.423	0.745	news
1972	隔天馬於國民黨中山會報表態支持縮減，還強調這是改革的一部分，應回到「有盈餘纔有獎金」的原則。	5.000	5.125	0.866	0.781	political
1866	陳沖說，希望透過推動自由經濟示範區，放寬國內市場投資限制、調適相關法規，營造良好投資環境，藉以創造我國參與區域經濟整合（例如洽籤雙邊經濟合作協定、加入TPP及RCEP）之條件，並有效提高國家競爭力。	5.875	5.333	1.364	0.943	political
846	去自提點拿回來拆開一看，本本的體積很小，六芯的電池續航時間長，金屬質感拉絲外殼做工和手感一流，鍵盤打字很順暢、舒服，比一般本本好用，散熱好，開得時間再長也不燙手，風扇聲音很輕幾乎聽不到。	6.750	4.857	0.661	1.457	laptop
0	和親公主的皖雅，也逃脫不了所謂“貢物”的命運，絢爛一時的愛情，到頭來終究抵不上江山一角。	3.889	4.625	0.875	1.576	book
544	樓海景不夠好，應該往上層更佳.	4.333	3.857	0.745	0.639	hotel
1962	過春節，而且過節氣氛比過去濃厚，但北韓的黨政軍也沒有忘記，利用老百姓過節時，加強灌輸對金正恩的忠誠度。	4.714	4.000	0.881	1.155	political
2764	班農不僅激進，而且在理性分析家的眼裡，他已經有點瘋瘋癲癲了，癡迷於一些咬牙切齒的對美國危在旦夕的臆想。	3.429	5.333	1.05	1.972	news
966	其他廠商的用壞過不少，老款的一些現在還有幾個基本成了垃圾。	3.000	5.000	0.5	0.943	laptop
2035	在全球一片#metoo的反性侵性騷擾運動外，近來有另一種爭取尊重女性、重視女性貢獻的聲音也在悄悄沸騰。	6.222	4.667	0.629	1.155	news
131	小託的堅強讓我懂得了好多東西。	6.250	6.000	0.661	0.816	book
19	看了此書對中醫養生有了更濃厚的興趣，當然尤其是能使自己又美麗又健康的法子，正在嘗試，但願有效果。	6.222	4.429	0.629	0.495	book
390	如果立法強制規定要有ESP跟氣囊各數要求那些賣不好的車廠會死得更慘.....換個角度想如果F牌國產也只有兩氣球無ESP....那會賣得更好還是更壞?	3.625	5.429	0.484	1.05	car
2292	我很高興有男性讀者主動詢問這個問題，因為在兩性關係經營領域裡，通常都是女人關心情感面的維繫，男人則更在乎把妹攻略和床上要怎麼表現這些事而已。	6.222	4.500	0.629	0.866	news
2415	凡是小郭的專案，副總不僅徹底盤查、一改再改，最後尚且責怪他拖延，耽誤公司的目標達成，這讓小郭備感委屈，再也待不下去。	3.556	5.444	0.497	1.165	news
2127	在本月的補丁星期二活動中，微軟面向Windows10十月更新發布了累積更新KB4494441，為該功能更新帶來了安全性和非安全性改進。	6.167	3.667	0.687	1.972	news
1950	阿富汗長年戰亂，貧窮落後是普遍現象，人民三餐不濟，聯合國兒童基金會估計，至少有3百萬的5歲以下兒童，發育不良、營養不足，其中1/3情形嚴重，甚至活不了。	2.556	5.800	0.497	0.872	political
383	依照你的停車照片看來，加上你又強調沒有逆向停車，所以你被撞擊點應該是在牆壁這邊，既然是牆壁這邊，理應遭撞擊應該是另一邊才對，怎麼會是牆壁這一邊，在怎樣都不可能會有這樣的撞擊才對樓主是否形容錯誤	3.857	5.429	0.639	1.178	car
2924	慢性胃炎是胃黏膜的慢性炎性病變，常見的臨床表現包括胃脹、胃痛、胃氣多、反胃、嘔吐、食慾減退等，部分病人還有可能出現體重減輕、貧血、舌炎、周圍神經痛等。	4.125	3.500	0.781	1.118	news
392	因為業代希望我都打10分，他說9分以上才能拿績效獎金。	4.778	3.714	0.629	1.161	car
378	拜託一下，人家只是比較喜歡T牌...你也不用這樣子說而且...如果要說ESP跟氣囊...ACCORD跟TEANA這幾台~都是要最高階的車子才有的~想問一下這幾台是否也差不多?	4.667	5.429	0.943	0.728	car
1258	兄弟姊妹商量時，哥哥們希望要有家屬天天去看，但他們兄弟姊妹分散在臺中、桃園、臺北、日本與大陸，那父親應該送到哪裏？工作時間較彈性的傅碧惠，自願將父親接到臺北的照護中心住。	5.000	4.500	0.667	1.225	news
142	《求醫不如求己》這套書非常實用，我已推薦給很多朋友，瞧我的訂單，有好幾個都是購這套書的，都是送給朋友或替朋友買的，朋友說我都成了“大忽悠”了。	5.667	5.286	1.155	0.7	book
2312	國際研究暨顧問機構Gartner近日針對企業執行長和資深高階主管進行調查，結果顯示企業成長仍舊是執行長2019和2020年的首要目標。	5.286	2.000	0.452	0.577	news
2665	旅發局主席彭耀佳表示，對於劉鎮漢決定離任感到惋惜，但會尊重其決定，並衷心感謝他多年來致力推廣香港為全球領先的旅遊目的地，並為香港旅遊業作出重大貢獻。	5.500	4.000	0.764	1.512	news
2594	沉默的大多數從小我對講出來的話就不大相信，越是聲色俱厲，嗓門高亢，我越是不信，這種懷疑態度起源於我飢餓的肚腸。	4.125	4.500	0.781	2.062	news
1402	主持這起安樂死專案的醫師杜佛（DavidDufour）說，「他們很高興，可以結束他們的折磨是一種解脫。	6.333	4.500	0.667	0.764	news
1345	對脊椎也非常不好!!!這種人只是想靠狗出名吧!!!不屑!!現在網友更找出2010年，包子在游泳圈上站立，被主人在水上不斷旋轉，最後還落水的畫面，網友YuciWang寫道，看了這些影片整個眼淚就下來了；網友MissyTsai說，影片裏包子的眼神好害怕..............不捨..。	3.143	6.444	0.35	0.956	news
123	如果當時再勇敢一點點，結局會不會不一樣？	4.375	5.250	0.992	0.829	book
62	剛拿到這本書時有一種莫名的激動。	6.000	6.556	0.707	0.497	book
285	那顆熱愛孩子、發現孩子的心去關心愛護巴學園的每一位學生。	6.778	4.625	0.916	1.218	book
782	祝生活愉快，一切順利！	6.625	5.167	0.696	0.898	hotel
2526	德昌小兒診所院長蔡牧樵醫師提醒，寶寶細嫩肌膚出現特定部位反覆搔癢，如身側、臉頰、額頭，或關節皺摺處，且面板變得粗糙、增厚時，家長應特別注意！	4.833	4.143	0.687	1.355	news
2385	據外媒AppleInsider報道，最近有媒體釋出了一篇抨擊蘋果公司廣受歡迎的AirPods耳機的不可回收性。	3.857	4.875	0.35	0.927	news
1111	渴求朋友的關懷，坊間業者甚至推出「朋友出租」服務，很多年輕人藉由租賃朋友的管道，學習如何交友。	5.667	2.778	0.816	2.096	news
2860	如果將牆上的紅色標語和路旁的標語牌，以及架在電線杆上的高音喇叭清除掉，倒像一個不知有漢遑論唐晉的世外桃源。	5.429	3.571	1.178	1.917	news
1233	原價999的票，只要100元，過年期間想吸引家長，120公分以下小孩甚至不用錢，觀光局預估，今年假期造訪樂園人次可望衝到135萬人，比去年多4成6，部分業者甚至看好業績，能成長3成到1倍！	6.500	5.750	0.866	0.829	news
2716	菲律賓與加拿大的跨國垃圾大戰又有最新進展，菲國總統杜特蒂已失去等候加國回應的耐心，今日下令政府僱用私人運輸公司將69個裝滿腐爛垃圾的貨櫃運回加拿大。	3.429	7.250	0.495	1.199	news
442	哈~~~~想到一個原因了，因為我們都只重外表，不重內涵	4.000	4.375	0.816	0.857	car
2819	秒殺007時尚涼快~當前售價99元，湊單6.9元膠棒一個，可在我站領取100減30值友專享優惠券，實際支付75.9元，近期好價。	6.111	4.000	0.875	1.491	news
680	它本來應該得9星的，雖然這個世界上並不存在這樣完美的家園.	5.667	5.750	1.155	0.968	hotel
2038	全國人大常委譚耀宗表示，政府有權提出何時恢復二讀，這是一貫做法，但立法會議員和內務事務委員會亦可提意見。	5.000	3.500	0.5	1.688	news
2930	也正因為如此，有人要下山摘桃子了，美國一些人就大言不慚地聲稱在過去25年裡我們重建了中國，這種論調不僅毫無常識，而且格外離譜。	3.000	6.250	0.0	0.829	news
381	一年要多花20萬養車我也願意因為我的命超過了這個價位	5.667	6.000	0.943	0.667	car
1810	揮之不去的冷戰思維在作祟；中國快速發展讓一些人感到不適，企圖通過美日安保合作，強化冷戰同盟，保持不合時宜的戰略優勢。	4.000	4.857	0.5	0.99	political
1047	「少年Pi的奇幻漂流」也贏得技術成就天空3D獎，入選年度10大影片。	6.500	5.857	0.5	0.639	news
226	文如其人，安哥樂觀的生活態度讓他寫出如此生動感性的好文章。	6.000	5.250	0.0	0.661	book
51	沒有景緻沒有文采沒有著作的痕蹟沒有大師的精美。	3.000	4.500	0.816	0.5	book
1833	馬英九昨主持國民黨中山會報，聽取立院黨團幹部報告有關國營事業績效獎金等問題後，表達支持縮減獎金，力挺改革的堅定立場。	5.750	5.111	0.968	0.737	political
1121	網友諷刺，直接讓壹電視上架就好，年代新聞可以轉作網路新聞。	4.000	5.556	0.816	0.831	news
1587	此外，朝野立委也達成共識，自明年度起，所有國營事業，包括油電糖水、公股銀行等，必須要有盈餘，才能發放績效獎金，但最高也不得超過一.二個月，若虧損則「一毛錢都不能發」。	4.778	5.000	0.416	0.577	political
1432	Apple已經逐漸喪失了創新的養份，產品規格的更新味道大於創新應用。	3.625	4.857	0.696	0.639	news
1893	何以一個涉貪的卸任總統，在臺灣政壇上還不時激起一連串的漣漪？說穿了還不就是對國民黨長期獨裁政權的一種恨與不甘。	2.889	6.333	0.567	0.667	political
2154	記者暗訪發現，目前仍有多家組織以愛心捐贈名義招募女性售賣卵子，並給予一定的營養費，價格從1萬元至10萬元不等。	3.875	5.125	0.927	1.053	news
12	生活的力量真的足夠巨大，巨大的讓人可以平靜來面對這一切的過眼雲煙和眼前與期待相差甚遠的平淡。	4.375	4.250	0.857	1.561	book
1184	進度嚴重落後，上課幾乎都聽不懂，我提報他參加學校攜手計畫，需要家長同意書，發了三四次，都沒有迴應。	3.000	4.500	0.0	1.118	news
2289	北京時間5月27日訊息，據國外媒體報道，我們的大腦非常發達，現已進化至可以構建人造大腦的程度，通過人造大腦有助於科學家更深入地分析人類大腦。	6.143	5.429	0.833	1.678	news
2273	往往我在診間外面等了一或兩個小時，或排到70幾號，100多號，可是推門進去，卻看到醫生對我微笑，他明明是從一開始就坐在那個座位的人，卻還是維持耐心，沒有疲態。	7.429	5.250	0.495	1.199	news
2748	五月的風箏豬肉含量90%，肉感十足~天貓小豬呵呵旗艦店目前售價89元，15日0點開始活動價83.9元，摺合9.32元/罐。	5.500	3.250	0.5	1.984	news
2196	在專利描述中，提到虛擬助理會在使用者說出常規的喚醒詞前便預先開始錄音，這樣做的好處是可以讓人機之間的對話變得更為自然。	5.750	4.667	0.433	1.826	news
301	您再算算看好了....不買它	3.375	4.833	0.696	0.898	car
2920	偏偏那些為自己私利收巨額回傭的、為自己豪宅裝潢僭建的大官、虛假資歷學歷的、私通調查物件的議員，卻平安無事。	2.500	6.556	1.025	1.499	news
2413	匈牙利的多瑙河29日發生兩艘遊輪相撞事故，造成7名南韓旅客喪生，另有21人失蹤，過去幾週降下大雨讓多瑙河水位高漲，水流較平日湍急，要找到倖存者的希望渺茫。	2.600	3.857	0.49	1.457	news
478	請看清楚我的回文好嗎？動不動就罵人我是請部份說camry很不安全的朋友提出比較明確的証據這樣子也會被您說強迫症您是精神科的醫師嗎？樓上有位朋友批評我不一定懂相機我查了一下這位仁兄在攝影版的發言要是我像這位仁兄一樣討論類似的主題我一定不敢說誰懂或誰不懂因為還沒到那樣的level啦一位現任camry車主留	3.444	6.778	0.956	0.916	car
2902	臺北榮民總醫院桃園分院面板科近期治療一62歲的男性病患，因左手中指指甲增厚並從指甲下不停的流出化膿樣的分泌物至醫院門診就醫。	4.167	3.167	0.373	1.572	news
949	螢幕是完美屏，但色彩稍差。	4.625	4.000	1.111	1.0	laptop
26	正如書的名稱，三毛的這本早期作品不同於後期成熟後那個樂觀堅強的三毛，而是記錄了當三毛還是二毛時的經歷，心境，是她年少時那個愛做夢，有些神經質，傷感的雨季的縮影。	4.333	4.833	0.816	0.687	book
489	有更多的車子更好玩為什麼都是這種中大型經濟房車?	4.667	4.571	0.471	1.05	car
1501	除此之外，他們還公開批評其他隊伍太弱，除了俄國外沒人是韓國對手；而在轉播中也收錄到，AZF的選手用不當言語污辱敵隊，做出手指向下等挑釁手勢。	3.000	6.500	0.866	0.707	news
1913	近來社會對捷運無差別殺人案同感震驚憤怒，卻對政府無視財政惡劣無差別發放年金津貼優惠利息莫可奈何.	2.556	6.143	0.497	1.125	political
2277	大眾對於紅葡萄酒是否真能延年益壽，仍保有強烈的科學興趣，不幸的是，支援紅酒對健康有益的論點可能褒貶不一。	4.833	3.000	0.373	1.414	news
333	請嚴肅的，認真的面對！	5.444	6.100	0.685	0.831	car
2483	連月以來的中美貿易戰若出現任何升級的跡象，都幾乎肯定會擾亂金融市場，因為市場對中美貿易談判形勢發展非常敏感。	4.375	4.556	0.484	1.066	news
1682	國民黨已警覺到，二○一四年七合一選舉，如果藍營施政無能無感的印象無法改變，則七合一選舉即可能大敗，如果七合一選舉大敗，到了二○一六大選即難保不會變天。	4.111	5.833	0.994	0.373	political
410	「真奇怪，明明就是有很多人有這個問題，卻還是有人要護航」你也真奇怪，我的RAV4就真的沒問題，啥護航不護航！	3.125	6.111	0.781	1.197	car
2931	2018年10月21日下午四時五十分，臺鐵6432次普悠瑪自強號列車在新馬車站旁發生火車脫軌事故，全車366人，18人死亡，215人輕重傷，震驚社會大眾。	1.143	7.500	0.35	1.323	news
1010	要求換貨還要客戶跑到廠方維修部出檢測證明，換貨過程中返修單留言多日無人迴應，售後電話等待時間超長，服務承諾10天完成換貨週期實際用了15天，換貨過程中間價格降低400多沒有價保（一次都沒有用到），商品服務都是垃圾等級的。	2.500	6.875	0.5	0.781	laptop
2410	在企業篩選之前，我們往往會先進行自我審查，覺得自己不符合徵人網站上的條件時，多數人會選擇放棄，但其實，你應該勇敢地去試試。	6.556	4.889	1.066	1.595	news
480	有ESP一定可以增加失控後的恢復，或是阻止失控，至於能恢復多少要看當時的環境但沒有ESP，就是看自己的運氣了好笑的是，有失控經驗並存活下來的人的人不見得能體認到車子需要ESP這類系統這種人就是我老婆，上次他們家老可在高速公路上打轉轉，天氣晴朗	4.857	3.714	0.35	1.161	car
959	外觀做工，外觀我很喜歡，或者說我就是喜歡thinkpad的外觀，做工紮實。	6.556	5.750	0.497	1.09	laptop
2686	他的祖父和已逝的父親都為聯邦政府工作，仍與母親同住的胡佛便是官僚主義的產物——八卦、行話、祕密交易、兵不血刃卻殘暴的領土戰爭。	3.111	4.800	0.567	1.47	news
1416	此外，建國科技大學的「微機電控制動柱式快速搪銑加工中心機」獲頒市政府特別貢獻獎；臺北醫學大學的「新型自組裝技術應用於人工植入物之發明」獲頒烏克蘭健康醫學聯盟醫學特別獎。	5.667	3.875	0.816	1.833	news
2302	財政部週一晚宣佈，把對一系列美國商品徵收的關稅稅率從10%提高到20%或25%，這是中國對特朗普總統上週五對更大範圍的中國商品提高關稅採取的首批報復措施。	4.667	4.000	0.471	1.291	news
2441	IKEA宜家家居新店店於5月16日盛大開幕，不少民眾清晨就來排隊朝聖，除了邀請優人神鼓進行開場表演，IKEA新店店也遵循傳統，舉辦瑞典鋸木儀式歡慶開幕。	6.333	5.778	0.471	1.474	news
899	散熱非常好	6.667	5.625	0.471	0.857	laptop
24	買這本書的時候，正是我在感情方面有些心結的時候，雖然過去很長時間了，但心中仍有些情素無法平復。	3.778	6.143	0.786	0.833	book
1257	父親又因有心臟病史，引發吞嚥困難，甚至休克，傅家在慌亂中決定進行氣切來急救，從此，父親再也無法脫離呼吸器，且要有人照料，而醫生建議送到呼吸照護服務中心給專人照顧。	2.667	3.625	1.247	0.857	news
1824	林義雄這輩子沒做過高官只有坐過國黨的黑牢他是台灣人受苦受難的象徵也是國黨永遠無法彌補的錯看到他就會想起228想起台灣人的悲哀也想起被國民黨屠殺以及關在鳥籠中的那份恥辱!今天林義雄再度站了出來也許有人認為他再胡鬧有人說你不能代表台灣2300萬人這都正確都OK!但誰想過他的苦?	3.375	7.000	0.992	0.535	political
976	紅白分明，顏色漂亮；我個人更喜歡金屬條的logo，可惜這款是一個圖案3.	4.700	4.875	0.9	0.781	laptop
1539	7年前她剛開始寫作時，常常被退稿，最高紀錄連續被退了9次，第9次收到退稿通知時，忍不住哭了起來，她的孩子看到她在哭泣，反過來安慰和鼓勵她，她才鼓起勇氣投第10次。	5.857	5.875	0.99	1.053	news
2641	但在這勝利的幻象面前脆弱的人類生命將成為唯一的障礙，那些不能被消滅的生理需求拖累了利潤引擎前進的速度。	3.500	5.000	0.5	0.866	news
1239	用積分鼓勵員工熟悉遊戲，公司每年提10％到15％營收，當年終獎金只要達成任務越高，或是主動幫公司提案，積分越高，獎金越多，去年的第一名年終就羨煞不少人，遊戲基地員工：「去年這制度底下，加上績效獎金大概20，不到25萬。	6.556	5.000	0.497	0.707	news
2322	適用於兩款熱門瀏覽器的WDAG提供了和MicrosoftEdge相同的硬體隔離技術，當使用者訪問不受信任的網站時候自動將使用者重定向至隔離的Edge會話中。	5.667	3.833	0.471	1.067	news
1707	李桐豪說，親民黨不只是國營事業績效問題希望合理討論，包含釣魚臺到年金改革等議題，親民黨都希望找到空間，「社會對立之下還是要有尋求對策的方式」，他強調，績效獎金本身並沒有方案的問題，「但是問題必須解決，可以強烈表態要改革，但是真正的問題是共識之下，必須要有時間把相關細節內容細緻化」。	5.625	4.444	0.484	1.257	political
466	誰友善，誰不友善大家都看得很清楚每次講到油電總是會有很奇怪的批評priusc沒開過不過個人經驗會覺得油電車力量不夠	3.125	5.875	0.599	1.053	car
2677	在北京，外交部強烈譴責日前巴基斯坦針對一間五星級酒店的恐怖襲擊，對在襲擊事件中的犧牲的人員表示哀悼，並對遇難者家屬和受傷人員表示慰問。	3.000	4.000	0.0	0.926	news
1444	另發簽證，印度在中國入境簽證上加蓋印度地圖，菲律賓也拒絕承認中國新版護照。	4.222	5.000	0.916	0.707	news
1095	朱男坦承殺害女友小弟，挾持女友本可行兇，但在員警到場後丟棄兇刀，顯見猶念舊情、良心未泯，且並非預謀殺人，是一時激憤，尚未達到非執行死刑不足以實現正義的餘地，審結後駁回上訴。	3.125	5.833	0.599	1.344	news
1266	「如果你做不到，求你行行好，上餐廳別再帶寶包，以免害別家乖寶貝再也去不了。	3.556	6.000	0.956	0.866	news
2833	就當一般人沒有鄭若驊的法律知識水準，但12名現任及前任德高望重的大律師公會主席呢，難道她/們都是容易遭人瞞騙或誤導之輩？	3.889	4.800	0.567	1.887	news
1555	他回答，「強姦犯和遭強奸人都樂在其中，因而需要考慮是否設立死刑」。	3.400	5.286	1.2	0.7	news
2423	大多數人養寵物都是因為喜愛動物，所以喜歡牠們的陪伴吧，但是在巴西有一對吸毒的夫妻超過分，養了一隻美麗的鸚鵡，	4.500	3.333	0.5	1.764	news
2138	他表示，美國在科技技術的深度和廣度上值得學習，但是華為聚焦在所做的行業，跟美國公司比已經沒有多少差距。	5.375	2.889	0.484	1.37	news
2295	為了對抗共同的敵人Google，遊戲市場死對頭微軟與Sony化敵為友，宣佈將合作發展遊戲雲端服務，以及影像感測器、AI技術。	6.111	4.375	0.567	1.111	news
1071	長榮航空在二○一二年間，共獲得國內外各機構頒發十四個獎項，二○一三年初始，再獲得民航局頒發金翔獎及德國AEROInternational全球最安全十大航空公司的第六名，這些殊榮是廣大旅客對團隊努力成果的肯定。	7.375	6.125	0.484	0.599	news
2592	由品牌出貨排名可以發現，除了一、二名仍由韓系品牌佔據，第三到第六名皆為中國品牌，顯示中國品牌利用成本優勢積極提升市佔率的企圖心不可小覷。	5.429	3.833	0.904	1.344	news
269	很激動的心情買下了這本厚厚的書，後來學完了才發現，其實笨書並沒有想像中那麼完美……不是很詳細，有些地方還有錯誤……也許在所難免吧……不過，這個世界上沒有絕對完美的事物存在。	4.571	5.125	0.495	0.781	book
931	小心軟體的定位功能，這種程式可以追蹤用戶所在位置，便於應用在行銷企業，但也可能被用作惡意跟蹤甚至行竊目的。	4.667	3.750	0.667	1.09	laptop
2967	美國政府開出90天的臨時授權，使華為手機暫時免於中止更新的窘況，但在這死亡倒數中，華為有辦法透過自研作業系統突破困境嗎？	3.714	4.750	0.7	1.479	news
495	如果要off-road，該擔心的不只是動力來源了至於環不環保、省不省錢？抱歉，我幾乎沒考慮過這些問題！	4.111	5.875	0.567	0.781	car
420	如果是因為偷掉安全配備安全氣囊，VSC，盲點偵測系統，來壓低價格，那這種CAMRY，不要也罷。	3.625	5.000	0.484	0.707	car
1254	這是你我都可能遇到的問題。	4.556	3.875	0.497	1.053	news
2136	對在曾被送上太空的齧齒動物的組織進行分析後，研究人員發現其出現關節負荷減小後導致的軟骨破裂和類似退化性關節炎的跡象。	5.000	4.429	0.577	1.05	news
42	這就是愛情中的極致了吧，於是《癡相公》把這樣的唯美愛情，一一鋪就，濃墨重彩。	6.222	4.625	0.786	1.218	book
2589	本文認為，如果真心想要維持兩岸的和平，並且在不能破壞和平的前提下去解決兩岸目前分裂的情況，有兩種方法值得臺北與北京當局考慮。	5.714	3.333	0.881	2.055	news
864	刪掉預裝系統後纔好安裝XP	5.111	1.286	0.314	0.452	laptop
1806	美選邊站損中美關係提到中美關係，文章指出，中美同是太平洋國家，寬闊的太平洋也有足夠的空間容納中美兩個大國。	5.000	4.375	0.0	0.857	political
1697	當前重大改革需要的不是大拜拜式的「國是會議」，而是抱有具體政策、敢與執政黨政策辯論的影子內閣。	5.375	4.000	0.696	1.054	political
148	強烈建議大家讀讀這本書！	6.571	6.167	0.728	0.687	book
617	此酒店簡直就是糟糕！	2.375	6.875	0.484	0.599	hotel
2164	不太像我們熟悉的亞洲社會，關係進展通常是從單一方好感開始，接著追求，經過幾次的見面及瞭解，才發展成為男女朋友的關係。	5.000	2.857	0.0	1.552	news
893	處理日常工作，上客戶處演示，連接高端服務器等，都非常夠用	4.111	5.429	0.737	1.05	laptop
