No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
2874	高雄市長韓國瑜不滿美麗島電子報董事長吳子嘉指涉他有婚外情，還生私生女，今天到臺北地檢署控告吳子嘉誹謗罪。	3.556	5.111	0.497	1.286	news
1279	轄區松山分局東社派出所獲報趕到，雙方已沒有爭執，隨後將李送醫縫了四針；吳雖受傷但稱沒事，不用就醫也不追究。	4.125	5.286	0.599	0.452	news
294	確實越改越難看目前這一代還比較帥氣好看多了東抄西抄快變四不像了但反正toyota本來就不太會造車都是看對手出什麼車賣得好的話再出同款的車來把外觀跟設備改良賣得好的話還一堆擁護車主覺得他們買的車是比別家還棒的車還真不知道有啥車是他們自己完全設計製造而不是拿人家的車做範本去做改良設計在拿出來賣的	3.250	5.875	0.433	0.927	car
906	重量也比想像中輕些，中等水準吧沒有什麼多餘的亂七八糟的東西，特別是音量調節鈕是按鍵的而不是觸摸式，觸摸式完全不實用	3.571	5.667	0.728	0.943	laptop
1341	臺中市一中街商圈，昨晚發生恐怖情人縱火殺人事件！	2.111	6.889	1.1	1.197	news
2959	記得當時，手術進行到一半，突然我的右眼視線變窄了，剛開始我還以為是眼睛腫起來，於是我問醫師，我的右眼是不是腫了？	3.444	5.100	0.497	2.211	news
1594	迴應民意，上週一在一○二年度中央政府總預算協商時達成協議，油電糖水等四家國營事業一百年度經營績效獎金，不得超過一．二個月；一○一年度起，國營事業有盈餘者，始得發放績效獎金，但金額也不得超過一．二個月。	5.111	4.250	0.567	1.299	political
2268	十弋耐高溫，家居常用，簡約經典，手感舒適~天貓晶家家居專營店當前售價9.9元，直降好價，內含6只，無鉛玻璃材質，耐高溫到100度。	6.000	2.375	0.0	0.992	news
1169	上躺了半年，才進一步接觸電競；打算用獎金買一部重機車，完成自己的機車夢；而比賽前一晚，熱情的粉絲趙怡萍在Stanley臉書留言，希望能跟Stanley結婚，Stanley笑笑迴應說，感謝粉絲支持。	6.500	5.667	0.5	0.943	news
1766	看到各個候選人大家汲汲營營於競選大家都希望能當選但我好奇的是當選縣市首長或立委會比打魔獸三國還好玩嗎?	4.250	4.857	0.661	0.639	political
1830	馬英九總統昨表態支持縮減，強調「這是改革的一部分！	5.222	5.286	0.916	1.578	political
2842	前立法院王金平今天在廈門與中國國臺辦主任劉結一會面，王金平表示，中華兒女一家親，本是同根生，血脈文化無法切割，所以，臺獨是假議題，根本行不通。	4.375	3.444	0.696	1.832	news
1135	臺灣電玩隊伍獲得世界電玩大賽首獎殊榮，官員錦上添花，開出各種優惠禮遇條件，數位內容，也說重點推動產業，但立委翻出經濟部工業局的數位內容競賽設置實施要點，看了直搖頭。	3.625	3.833	0.484	0.687	news
2450	2018-19賽季歐冠準決賽次回合，利物浦主場4-0戰勝巴塞隆納，兩回合以4-3的總比分逆轉巴薩，成功晉級歐冠決賽。	6.429	5.125	0.904	2.891	news
464	塑化劑喝多了結果是..相信大家都知道沒關係，沒關係技術補足一切	3.250	5.750	0.829	1.199	car
2766	古人形容聖人的文章，體要與微辭偕通，正言共精義並用，意思是要把雅正的語言和精深的含義結合起來，做到精理為文，秀氣成採，這才稱得上文采斐然。	6.333	4.800	0.745	1.47	news
920	外觀時尚	5.000	1.444	0.866	0.497	laptop
1019	辦法挑剔了，而且還三年保，幫人幫到底	5.400	4.625	0.49	1.111	laptop
1958	由拖延時間，同意戶已經沒有耐性等下去，尤其是市府一直在欺騙同意戶。	2.889	5.625	0.737	0.484	political
2577	結合身分證與自然人憑證這次的數位身分證主要是結合過往的國民身分證以及自然人憑證，提供實體與虛擬的身分辨識。	5.286	2.750	0.452	2.165	news
2933	這部劇最終塵埃落定成了什麼樣子，咱們不要過於動怒，就當整個第八季都是前七季的同人影視作品，我們掛念的還是劇中的角色。	5.000	4.125	0.866	1.364	news
1085	根據兒盟調查，7成2弱勢童教育資源不足，2成5甚至寫不完26個英文字母，這些孩子的學習資源、能力相對貧窮，令人憂心。	3.000	4.875	0.0	1.269	news
2646	通過符合人體工程學的寬大車把，以及適合站立的滑板空間，Rev為那些想要學習ropes的使用者提供一個非常友好的平臺。	6.222	4.000	0.786	0.866	news
2049	10日上午9點多，新北市汐止區大同路與茄安路口，一名男駕駛疑似會車時不耐煩，猛按貨車喇叭，結果司機不滿下車理論，雙方爆發衝突。	3.286	5.333	0.7	1.106	news
1491	金錢與擊殺數都難分軒輊，直到一次會戰中，「臺北暗殺星」漂亮地連續擊殺對手，又重新掌握比賽節奏，最終以三比一贏得勝利。	6.857	5.286	0.833	0.881	news
2234	由一群低地球軌道衛星實現，Starlink將為幾乎沒有網路連線的人群提供快速，可靠的網際網路，包括農村和現有服務過於昂貴或不可靠的地方。	6.857	5.571	0.35	0.495	news
236	不過，整本書看下來，能讓我開懷大笑的也就2、3處，不過足以~~~~在現在的生活環境中能有幾時開懷大笑呀~~~最後，本人想說，此書適合比較有童心的人閱讀~~~	5.667	5.500	1.054	0.764	book
491	不一定，看內鐵或欲裝內鐵處)後的車架結構，沒比內鐵強衝擊就傳過內鐵傷車架，反之就由內鐵吃下衝擊這就跟轎旅或SUV前後白鐵硬質保稈外掛別亂裝是一樣意思，原先好好的塑質保桿.	4.875	5.000	0.599	1.069	car
2077	儘管外界對MicrosoftStore線上應用商店的前景並不看好，但微軟並不打算輕易放棄這個撐起通用Windwos應用的平臺。	5.000	4.000	0.756	2.236	news
1458	同齡的國民黨立委馬文君，南投家中經常有蛇造訪，消防隊已經不知來服務過幾趟；她印象中，家裏發現過最大的一條蛇是長達兩公尺的「臭青母」，還打破南投埔裡消防隊的紀錄。	4.778	5.111	0.629	0.737	news
1156	電玩迷的唱衰、以及各方面都不如死對頭2K公司的NBA2K13而宣佈取消製作，正式退出籃球電玩市場。	3.500	5.143	0.5	1.355	news
2396	天貓花語自由旗艦店現有富貴竹，原價8.8元，使用1元優惠券後，7.8元到手，不含盆，送生根粉，適合臥室、辦公室和客廳中使用，寓意美好，建議有需求的值友別錯過。	6.625	4.556	0.484	1.641	news
2827	既有像ofo這種矛盾公開化、鬧得不可收拾的，也有投資騰訊過程中IDG因為過早退出而悔恨不已的，更有大疆這種傲慢到強制投資人在投資款之外必須捆綁提供無息貸款的。	3.375	4.857	1.218	1.552	news
1926	外交部說，臺美關係友好，人民情誼深厚，美國遭逢重大災變，災區受創很深，部分災民流離失所，臺灣人民感同身受。	4.500	5.429	1.323	0.728	political
616	我是出差在瀋陽，本來我以前已經買過一個，這次的本本是幫朋友買的，比原來的性能和配置有所提高，但是價錢反倒降下來了，提高的地方主要有兩處：一、N270提高到N280，六芯鋰電的容量從4400毫安培提高到了5200毫安培，很值得購買，我用了兩個月，樣樣功能都很好！	7.000	4.857	0.0	0.99	hotel
1675	後來記者要再找童仲彥到議場外再講一次，並詢問關於李永萍等人將提告等問題時，童已離開議會研究室，電話也沒接通，最後是其李姓助理所接，助理迴應「議員去跑攤，忘記帶電話，會設法連絡議員並轉告」。	3.900	5.125	0.943	0.781	political
550	北京東方和平賓館這家酒店給我感覺不好，雖然地段好，就靠王府井大街，但退房速度慢，房間隔音不好，有味道，看上去不乾淨。	3.000	6.000	0.0	0.577	hotel
67	畫得好噁心!孩子看的時侯就嚇哭了!到了晚上更是不敢睡覺!買了書還帶來了新的煩惱!比起＜青蛙弗洛格＞＞＜＜蹦蹦跳跳＞＞＜＜小熊毛毛＞＞這個卡梅拉要遜色好多!這本書不太適合六歲前的孩子看.	3.000	6.800	0.667	0.748	book
2148	把藝術帶入生活，是陶瓷藝術家李存仁的創作精神，李存仁說，薄胎瓷能展現出各種細節之美，產生瓷、光、影三者的對話，影的層次有千變萬化，也創造獨一無二的美。	6.600	5.000	0.49	1.0	news
2293	從下個月開始，這些認證將出現在廣告中，讓觀眾知道這些診所是提供墮胎還是不提供墮胎服務，以防止觀眾被誤導。	5.000	3.000	0.0	1.414	news
447	放學也一樣不過下雨的時候比較不好意思，因為都會把車是用的溼溼的在這裡我代表各位清華高中高榮線的同學說聲抱歉因為我也很愛車喔!	4.625	4.750	0.696	1.09	car
2730	嗯，是的，您沒看錯，上述三段充滿著詩意的編排比喻並非在描述某個出現在2029年的某個生化機器或者練出了庫裡式三分的揚尼斯，而是在說大衛羅賓遜。	5.000	4.286	0.0	0.7	news
1747	面對災難，生命的脆弱，親人驟逝之痛，災民需要的是寧靜和平，而不是纏鬥不停的藍綠喧囂，中央計劃災區重建，復興高雄經濟，地方安置災民，檢驗地下管線，重新檢討「重工業都市轉型計劃」，痛定思痛，記取教訓，唯有「同舟共濟」，放下怨念，面向未來，「藍綠共治」的政府才是真誠為高雄同胞祈福！	4.444	5.714	0.956	1.03	political
2303	房主卡倫‧阿爾法諾當時剛從外面散步回來，她看到鱷魚時並不驚慌，反倒稱沒有什麼事比在家門口遇到一隻鱷魚更酷了。	5.400	6.500	0.49	1.118	news
509	你就像是禿頭男，罵頭髮多人的髮型很醜一樣自己的車明明就是不到十萬的破爛喜美不僅沒VSC也沒6氣囊甚至連BAS。EBD甚至又是十多年前喜美的爛車體沒頭髮的人卻罵有頭髮的人髮型很醜真是好笑!勸你開過三台以上的車每一台都開過半年以上再來發表高論學生不要整天打線上遊戲，又跑來汽車版裝專家，會被人看破手腳的	4.000	6.444	0.816	1.066	car
2117	Windows系統在升級時出現問題，為使用者造成困擾屢見不鮮，不過都比不上最近荷蘭警方在系統更新時遇到的問題嚴重。	3.556	5.444	0.685	1.257	news
2364	很多上了歲數的朋友們一定還記得經典的蘋果ImaMac系列廣告，妙趣橫生的二人轉既讓人會心一笑又能準確突出Mac產品的賣點。	7.000	5.857	0.0	0.35	news
1172	網友「Jass」直言，一般體育活動能運動健身，但打電玩「只聽過死在椅子上的，還沒聽過能健身的。	3.375	4.125	0.484	0.927	news
393	可是交車時，的確有的地方有待改善，我想打7分或8分。	4.500	4.375	0.866	0.992	car
374	靠政府保護與善良勤奮的中產百姓來賺錢。	5.000	4.222	1.342	0.786	car
1108	桃園航空城棒球隊總教練「棒球先生」李居明，將赴義大犀牛職棒隊任職教練，縣長吳志揚廿五日接見他，慰勉嘉許並感謝他在職期間之辛勞。	6.778	4.286	0.916	0.881	news
2198	除了預估看完所需的時間外，也能自已找出重點，甚至是解釋縮寫的涵義，讓你可以先看看大綱，再決定要不要仔細閱讀。	5.667	2.500	0.471	1.118	news
919	是LINUX系統相當及其噁心，不知道這狗日的是什麼想法要強行逼我們使用啊買了兩臺電腦一個事VISTA系統一個是LINUX就沒見一個XP的網上銷售這東西最重要的是打架儘量不要涉及到售後服務這塊儘量是都搞好了相安無事其實網上的售後服務比沒有售後服務還差勁	3.000	6.714	0.667	1.03	laptop
2232	要一起享受幸福美滿的生活，孩子是無價之寶，永遠記住，所有的東西都可能是別人的，都可能是假的，只有孩子才是真正自己的東西，多生孩子吧！	6.000	6.000	1.323	1.155	news
1937	柬埔寨王國政府當日早晨發佈官方公告說，柬埔寨前國王施亞努當天淩晨在北京逝世，享年90歲。	3.875	4.000	0.781	1.247	political
1945	他是一位偉大的國君，我們都尊敬並愛戴他。	6.571	5.556	0.495	0.497	political
501	就算質疑中裡的技術，神之腳在下坡也徹底輸給了啟介，神之腳的技術沒人質疑吧?	4.714	5.000	0.7	0.816	car
1437	坤達柯佳嬿互補升溫坤達去年雖與陳意涵分手，後因和柯佳嬿拍「我們發財了」假戲真做，兩人感情加溫，還傳出同居。	5.625	3.429	0.857	0.728	news
2064	這可能導致，被隱藏的貼子，顯示資料載入失敗或載入中；貼數量無故減少；17年1月1日以前的@及回覆內容，無法進入檢視原帖。	4.125	3.000	0.781	2.062	news
564	第五，酒店主要面向團隊，不喜歡商務客人。第六，房間隔音極差	2.222	6.714	0.916	1.03	hotel
2271	在第一家瑞幸咖啡店開門營業不到18個月後，在2019年第一季度虧損掉5.3億人民幣後，瑞幸在美國正式上市了。	4.714	5.286	1.03	0.7	news
634	跟門內環境差距較大，希望改進.	3.875	3.143	0.927	0.99	hotel
566	本人住的是主樓28204房，客房服務人員和前臺小姐、門童的態度都十分好。	6.667	4.857	0.667	0.639	hotel
2701	一輛載水泥的槽車，從臺中送貨到新竹，在下交流道的時候，發現煞車失靈，趕緊轉彎槽身翻覆，車頭脫離衝上分隔島，翻車瞬間今天曝光！	2.857	5.200	0.833	1.166	news
2537	47歲的裴希耶原本在法國東部城市貝桑鬆2傢俬人醫院擔任麻醉醫生，現被控犯下24起案件，其中9人不幸喪命。	2.875	5.000	0.331	0.756	news
364	不然怎會滿街都是你們所謂的垃圾?	3.000	6.375	0.667	0.696	car
2567	曾參與第一部分聆訊、負責監督南面連線隧道紮鐵工序的泛迅建築公司負責人潘偉山供稱，鋼筋絕少不能通過抽樣測試程式，通常只會將生銹的鋼筋退回供應商。	4.667	3.833	1.106	1.344	news
1284	臺中市動保防疫處長餘建中指出，除了加強動物保護觀念外，另外成立「臺中市動物保護重大案件查緝小組」，成員包括跨局處人員、警察局、環保局等相關單位，並提供破案獎金。	5.700	3.714	0.9	0.881	news
2536	做了我們平時教大家如何應對這類事件該做的事——儘量想辦法逃離現場、找地方躲起來，如果無法逃離或躲避，那就和攻擊者對抗。	5.200	5.500	0.4	0.957	news
2775	在正式進入處理器重頭戲之前，AMD於今日ComputexKeynote先行帶領玩家體驗下一世代，代號Navi的系列顯示卡的簡要資訊。	5.286	4.143	0.452	1.552	news
521	這你就錯了!懂車的人注重車的人真的不會去開TOYOTA這你慢慢去外面觀察跟多交交有開車的朋友就知道了!!另外你說:有些冷門車的車主自以為很有品味很懂車那些人的車在別人眼裡可能比toyota更像垃圾你得這段話真得很可笑!還挺想聽聽看哪些是你認為冷門的垃圾車?	3.250	7.167	0.661	0.898	car
1576	馬利軍事力量也弱，任何長期的解決方法都要考慮到國內政治。	4.625	4.333	0.484	1.247	political
1898	花了點時間看了賤民解放區的文章，不得不說，這是目前我看過批判力道最強的反服貿，不，正確來說是反經濟全球化的論述。	4.500	6.625	1.803	1.111	political
2482	這是西安的陸家嘴和中環，是整個大西北富人悄悄前來朝聖的奢侈品天堂，這裡象徵著財富、階層與品味，閃爍著煤炭黑金的光芒。	5.333	3.500	0.471	0.957	news
905	到手的是完美屏，不過可視清晰)角度比較小，不知是不是筆記本螢幕的通病拿到手後按照說明書三放三充（說的是三充三放，但打開就是93%的電）	4.667	4.429	0.816	1.294	laptop
586	我們正對電梯，所以電梯停靠和人聲比較嘈雜。	4.000	3.667	0.816	1.106	hotel
1704	不過親民黨團在14日再度提出另一項提案，要求行政部門在3個月內提出績效獎金的核發辦法，並且在立院完成審查後，國公營事業101年度起的績效獎金，就依照此辦法發放。	5.000	4.111	0.0	0.994	political
1738	我有可靠消息，學匪鬧得太過火有的民眾已經無法忍受	3.111	5.167	0.737	0.687	political
827	房間很舒服，我個人非常滿意，辦公檯適合我個人的使用習慣且網速好。	6.625	4.111	0.484	1.286	hotel
1751	政治的歧見不會成為分裂彼此的理由，對自己誠實對朋友忠實慷慨分享親切待人讓歡笑縮近疏遠的距離Loveandtolerate...註:我承認自己是厭倦了新聞和政論被推入了一個意想不到的坑.	4.500	5.750	0.866	0.661	political
474	豐田車子很大眾化符合最多人的選擇但缺乏個性化不過台灣人很愛跟風潮的這在台灣變成不是缺點第三點很忠肯歐系車遇到爛路真的會抖出一大碗	3.222	4.750	0.416	1.199	car
2424	政務司司長張建宗不評論報道，強調基本法保障法庭獨立審訊，不會受任何外來干涉，不過他指法官不應評論政治議題。	5.000	3.714	0.0	2.25	news
2673	世界第一高峰聖母峰再傳愛爾蘭和英國各一名登山客遇難，探險隊主辦單位今天表示，過去一週死亡人數目前增至10人。	2.571	4.000	0.495	2.0	news
1455	讓她印象最深刻的是古早時代的武俠電影「七俠五義」，「劇中有一條很大的蛇，讓我印象深刻，以後只要電視、電影中有關蛇的事，我都喜歡看，尤其有大蛇的。	5.375	5.000	0.696	0.0	news
416	被側風推或打到，大家多少都有經驗，與車身流線程度，車重，車高，輪寬，動力，避震器，方向盤智慧，重力回饋設定都有相關。	5.111	3.857	0.314	1.125	car
2808	劇中男主角李曉宇因為受到了好友邱永邦的牽連，被捲進了一場精心策劃的陰謀裡面，為了尋找自己失蹤的女朋友文文，搭上了一輛大巴車。	4.000	3.143	0.0	0.99	news
2573	今日，該網友公開道歉，稱此前訊息建立在單方面訊息管道基礎上，且在未完全證實事實的情況下輸出了情緒，讓問題向更激化的方向發展。	3.714	5.143	0.452	1.355	news
2676	總幹事黃鳳嫻表示，外傭仲介服務每年收到超過200宗投訴，是很持久的問題，業界應該有操守，亦期望勞工處加強執法。	3.444	4.667	1.066	1.633	news
1701	針對馬英九總統反對國公營事業績獎齊頭平等，更肯定親民黨立院黨團所提的主張，親民黨立院黨團總召李桐豪今（16）日反問馬總統，儘管親民黨是在野黨，但是提出合理解決問題的方案，「這些不都是國民黨團該做的嗎？」李桐豪強調，績獎問題不能大家互相拿刀殺紅眼，「既然總統也肯定親民黨，希望行政部門、國民黨立法院黨團能夠認真看待問題！	5.111	4.778	0.737	1.03	political
1628	平心而論，在野黨主席出訪外國，近年已成慣例，蘇貞昌訪日自然無可厚非，但其時機拿捏是否得當？顯然很有問題，除非蘇貞昌目的只在造勢，只求宣傳效果，否則其政治智慧就大有問題；其次，民進黨既仍想走「聯日制中」的老路，當然不可能表達嚴正立場，更不會就臺灣擁有釣魚臺主權對日方強烈抗議；再者，蘇貞昌本身既無足夠的份量，縱使有心調解，也完全沒人理會；可以想見，他最多只能提出「日方必須重視臺灣漁民權益，儘速恢復漁權談判」一類的場面話。	4.111	3.833	0.737	0.687	political
2642	因此，資本主義和加速主義邏輯將渴求一種新的社會管控方式，一種超越996制度，甚至超越二元式的人類生理邏輯	5.625	5.778	0.992	1.227	news
2872	一開始準新娘只是柔性拒絕這些要求，希望婚後再從長計議，沒想到抱孫心切的準婆婆直接闖公司，要求她立刻遞出辭呈，並且在眾目睽睽下將她拖去醫院接受健康檢查。	3.500	5.000	0.5	1.054	news
198	看了這本書，對自己的確很有幫助，許多書裏提到的事例，其實很多都發生在我們和孩子的身上，不同的處理方式對孩子帶來的結果有很大的差異。	6.111	5.000	0.567	0.756	book
1477	英雄聯盟LeagueofLegends，LOL)第2季世界冠軍賽今天在美國洛杉磯舉行，由來自臺灣的隊伍「臺北暗殺星TPA)」奪冠，贏得遊戲史上最高100萬美元的獎金。	7.000	4.000	1.247	1.414	news
2524	BusinessInsider點名七種職場最忌諱行為，只要擁有其中一項就可能成為職場升遷道路上的最大阻礙。	4.500	5.833	0.5	0.687	news
2655	昨天，大災變的內容前瞻在Twitch進行了直播展示，玩家反響十分平淡，看來這次活動想要挽回頹勢的希望不容樂觀。	3.556	5.000	0.497	0.926	news
2401	5月10日百度聯盟大會上，好看視訊總經理曹曉冬釋出Vlog蒲公英計劃，宣佈將投入5億現金補貼與MCN扶持。	6.000	4.375	0.943	1.798	news
372	電子花車轉阿轉燈亮刺人也刺己車飄軟腳晃阿晃遇水則亂甩阿甩邊開邊看大螢幕好威好猛沒在怕省油就是第一名其實也沒省多少一條命多付點油省來省去只剩油不是說他很不好只是需要被探討造車邏輯要改進不要狂賺台灣錢然後不負些責任人家改款式進步你屌改款偷拿掉不要唬弄台灣人無敵話術騙騙去因為只要開慢慢一切都不會發生啦！	2.125	7.250	0.781	1.299	car
996	而且實際使用後發現它的很多自帶的實用軟件非常出色，非常人性化！	6.714	5.250	0.452	0.433	laptop
1734	即寧可忍受短期罷免案可能帶來政治動盪的痛苦，換來政府施政效率提升、經濟生活改善的中長期好處，誰曰不宜。	5.143	5.000	0.639	0.926	political
771	感謝您入住世紀大飯店和給我們提出的寶貴改進意見。	5.667	4.111	0.667	0.994	hotel
2726	網紅館長陳之漢前晚因不滿高雄市長韓國瑜落跑選總統，而後悔力挺向粉絲道歉外，還稱是活到40歲最大屈辱引發網友熱議，對此，韓昨日表示不理解為何變成這樣？	3.778	5.889	0.629	0.737	news
2901	振興醫院胸腔內科主治醫師曾敬閔提醒，氣喘、慢性肺阻塞的患者，如果吸到有毒氣體，更可能促使疾病惡化或復發。	4.000	4.750	0.943	0.829	news
111	如果看這本書的女生多了，優雅的女士會讓今夏風光無限。	6.400	5.286	0.49	0.881	book
760	廁所的味道，噁心。	2.222	6.833	1.03	0.898	hotel
1794	要抗爭不就是大聲說拎杯反對你這個無能立委快點出來面對結果找人割闌尾怕被抓還要宣稱自己是路過絕對沒集遊這回事到底哪國的抗爭這麼孬?	2.556	7.556	0.685	0.685	political
1098	爺孫3人沒錢穿破舊衣，家電及傢俱都是撿來的，每日3餐仰賴濟助，陳翁一度想不開，哭喊「我不想活了」。	2.625	5.143	0.696	1.355	news
2865	人類乳突病毒傳染性強，婦產科醫師陳保仁今天表示，HPV感染非女性專屬，男性也可能被感染，導致癌症及面板病，且傳染途徑也不只性行為。	3.375	3.778	0.992	1.397	news
2848	世新大學副校長遊梓翔也罕見批評表示，夢想沒有極限可以同意，但夢想少了深思熟慮和執行方案就是空想，再來帶來的就是譏笑了。	4.444	5.000	1.165	1.826	news
2219	這是一款讓人沉浸的解謎遊戲，因為他沒有會卡住進度繞半天的謎題，沒有不合常理的天馬行空線索，他的解謎與故事完美融合，一氣呵成。	6.375	4.500	0.484	1.658	news
2176	而且不僅僅是系統還原，清理安裝Windows10，建立系統還原，安裝更新然後嘗試還原裝置的使用者都可能會遇到故障程式碼為0xc000021a的系統崩潰問題。	3.600	4.714	0.49	1.829	news
427	平常都停路邊，半年換一次機油，也沒甚麼地方故障，我從以前K6.K8.K9.VIOS都沒它好開，K9是98年出廠，朋友家有賓士車，他坐後座之後就說，坐起來的感覺像賓士，這怎麼說，其它車都要拿去填海了。	5.250	5.000	1.299	1.604	car
227	生相，悲苦的，樂觀的，勇敢的……厚厚的一本傳記，卻給予我們很多讀者很多的精神力量。	6.333	6.125	0.816	0.927	book
1174	如今，南韓光靠遊戲產業，就賺了不少錢，電競選手也享有高額薪水與社會地位。	6.333	3.667	0.667	0.745	news
32	每次閱讀都會有新的感受，也決定了，不管什麼時候，看到學術講座的書都要買下來好好閱讀好好學習。	6.444	3.143	0.956	0.639	book
107	有個別的拼寫錯誤雖然這本書美中有不足。	4.222	3.200	0.416	0.748	book
2484	簡單來說，是把網際網路應用到產業裡，而非將產業加入網際網路中，即產業為主導，網際網路要遵從產業的規律和玩法，同時產業也需要融合網際網路的思維。	5.333	2.333	0.471	1.599	news
1818	所以就情感以及理性面來講，死刑真的沒有存在的價值。	4.111	5.889	0.737	0.875	political
1595	上週協商時，朝野黨團雖達成刪減績效獎金共識，但具體立場仍南轅北轍。	4.222	4.000	0.629	0.667	political
1173	沒長遠規畫，電玩很難列入體育項目網友「KHCR」、「Jacky」紛紛指出，南韓20年前即致力發展遊戲產業，2000年世界電玩大賽（WCG）後，更重金打造電競環境。	5.556	5.429	1.165	0.904	news
2756	但表面看似歡樂的電玩，私底下卻也流傳了不少都市傳說，以下盤點六個著名的驚悚事件，每個都讓人不自覺起雞皮疙瘩！	4.375	6.111	0.696	1.449	news
2553	甚至，如果父母吵架的方式是對的，他們還會學習如何因應人際衝突解決問題，瞭解意見不同有時會帶來的好處，甚至鍛鍊同理心，增進情緒的安全感。	6.889	6.000	0.737	0.866	news
432	這就是有潰縮和沒有潰縮的差別，也可以說是「內傷和外傷」的差別！	4.250	5.143	0.829	0.99	car
2349	今年五四青年節恰逢五四運動100週年，習近平總書記將節日的祝賀再次送與全國各族各界青年，也將殷切的期待寄予億萬朝氣蓬勃的中國青年。	6.571	4.500	0.495	1.732	news
423	因為稅制的關係，我覺得新一代CAMRY在台灣最不討喜的反而是2.5L的引擎...	3.500	4.429	0.866	1.178	car
2518	接著往下看——二技能小拳拳作為輸出技能，自然首先看傷害，打擊5次，每次12%的物理傷害，算是不錯的傷害技能，雖然6秒CD讓他的實用性有所降低……可是！	5.429	7.000	1.917	1.155	news
2143	525我愛我快樂生活節的移動自由超能力分享沙龍，我們邀請到兩組騎車機車穿梭臺灣、世界的人物與我們分享沿途的收穫與感想。	6.000	5.111	0.894	1.663	news
2260	在正式釋出之後，國外知名評測頻道JerryRigEverything就放出了耐用性測試，讓我們一起來看看吧！	5.000	3.000	0.0	1.604	news
1907	光是臺北市政府今年就編列六億四千多萬元獎金，明年更加碼近三千萬，這些獎金都是人民血汗錢，它們發得合理嗎？有沒有人是不該領而領？	2.625	5.714	0.484	0.881	political
1679	當今的縣市長施政，綠營的比較有能、有感，藍營則無能、無感。	5.000	4.333	0.0	0.745	political
1154	通風報信，打遍天下無敵手，就連賽前曾和國際隊伍有過練習，接連打敗韓國和俄羅斯超強隊伍，奇蹟一再發生，也被拿來質疑。	3.889	5.000	0.994	0.707	news
2743	我是國民黨員，但在5月17日看到韓國瑜宣佈願意參與國民黨總統初選，也就是市長當不到5個月就想落跑去選總統，被同黨的同志所騙，我們感覺很可恥！	3.250	6.250	0.661	0.968	news
1537	他愛孩子卻不知如何表達自己，更不知如何面對屬於父親的軟弱、焦慮和哀傷。	3.000	5.375	0.816	0.696	news
261	我的兒子今年5歲，上幼兒園小班，他可愛看書了。	6.667	5.250	0.471	0.661	book
1771	如果這樣吱吱應該學習安潔麗娜裘莉母猴在還沒得乳癌之前把自己的乳房割掉公猴就割掉自己的小雞雞反正這些都是都有風險最簡單的就是去死一死反正走在路上搞不好都會被車撞死活這麼痛苦幹嘛呢?	3.625	5.375	0.484	1.111	political
1523	現代父母相對於以前傳統父母，家庭模式及管教都有很大的轉變，以前父母權威非常大，尤其是父親就像是家中的君王，所有小孩對他又敬又畏，若有犯錯，一定來盤「竹筍炒肉絲」處罰，但是後來臺灣在經過「愛的教育」與「洋化教育」的影響，這樣權威管教及嚴厲體罰已經慢慢退居主流，取而代之的是要跟小孩做朋友、分擔家事，當個新好男人、新好爸爸、新好媽媽。	6.143	4.571	0.833	1.498	news
1999	看到有人說搶救台灣農業	5.000	3.400	0.0	1.356	political
2448	身處反對婚姻平權核心，陳文珊挺同挺得很高調，但她強調，信仰不該只是個人和天父的關係，當心中有所持守的價值，就該在神的國度將真理進行到底。	5.714	4.429	0.452	1.761	news
2194	羅永浩是在轉發小野科技聯合創始人@菲力浦達文西的微博時透露的這一訊息，菲力浦達文西此前曾勸說廣大錘粉幫贏不著急，不要著急開設實體店賣小野電子煙。	5.167	4.167	0.373	1.213	news
95	我會將學到的知識向身邊的親朋好友宣傳，只要長期健身，必有回報。	6.625	5.000	0.484	0.816	book
1535	黃淑文說，當她看到榜單出現的是符合父母期望、卻是自己不拿手的師大地理係時，心中確實有一股失落感，感覺被囚困在世俗的眼光和父母的期許裏。	3.250	4.833	0.433	0.687	news
122	花樣年華中的往事一幕幕浮上心頭，多麼慶幸我們擁有過那麼美好、恣意的青春。	6.889	4.375	0.567	1.317	book
2421	唯有在理解到我們任何人都有可能錯讀文學，成為思想畸形的加害者、性暴力的被害者、倖存者，我們才以可能能更用心活著。	6.143	5.125	0.35	1.452	news
1578	種種因素顯示，北非的恐怖組織將會讓美國與盟友面臨更大的考驗。	4.000	4.889	1.0	1.1	political
1916	金韓鬆還說，在澳門認識了幾位南韓朋友，「剛見到時有些尷尬，但是互相理解後才明白雙方的語言和文化非常相似。	5.500	5.333	0.5	0.667	political
2725	2019年的InnoVEX有超過400家新創共襄盛舉，除了令人目眩神迷的高科技新創之外，有些新創則以聰明的方式解決日常生活中的棘手問題。	7.000	5.286	0.535	1.485	news
1819	各位現在那麼氣憤甚至有人傻到想投柯文哲的	3.333	6.375	1.054	0.857	political
2086	過去平井一夫還在位CEO時，也曾坦言繼續手機開發是為了藉此洞察行業、時代的發展方向，好讓Sony在必要時保有競爭領先者位置的可能性。	5.667	3.600	0.667	1.744	news
